"spo","meanW","semW"
"SPO1076",0.98,0.05
"SPO1077",0.99,0.04
"SPO1078",1.03,0.03
"SPO1079",1.09,0.14
"SPO1080",1.1,0.02
"SPO1081",0.95,0.03
"SPO1082",0.91,0.18
"SPO1083",1,0.01
"SPO1084",1.01,0.29
"SPO1085",0.87,0.06
"SPO1086",1,0.04
"SPO1087",0.9,0.03
"SPO1088",1,0.02
"SPO1089",0.9,0.06
"SPO1090",0.98,0.02
"SPO1091",0.99,0.17
"SPO1092",1,0.03
"SPO1093",0.96,0.03
"SPO1094",0,0
"SPO1094a",0.98,0.02
"SPO1095",0.95,0.03
"SPO1097",0.67,0.1
"SPO1098",0.86,0.06
"SPO1101",0.56,0.19
"SPO1102",1.31,0.27
"SPO1103",0.98,0.07
"SPO1104",1,0.06
"SPO1106",0.9,0.1
"SPO1107",1.03,0.03
"SPO1108",1.02,0.02
"SPO1109",1,0.02
"SPO1110",0.96,0.05
"SPO1111",1,0.13
"SPO1112",1.01,0.05
"SPO1113",1.03,0.03
"SPO1114",1.04,0.06
"SPO1115",0.99,0.03
"SPO1116",1,0.01
"SPO1117",0.6,0.06
"SPO1119",1.02,0.05
"SPO1120",0.84,0.05
"SPO1122",1.01,0.09
"SPO1125",1.08,0.02
"SPO1126",1.04,0.02
"SPO1127",0.66,0.11
"SPO1128",1.07,0.04
"SPO1129",1.1,0.02
"SPO1130",1.11,0.12
"SPO1131",1.04,0.04
"SPO1132",1.03,0.05
"SPO1133",0.97,0.03
"SPO1134",1.01,0.05
"SPO1135",1,0.03
"SPO1136",0.91,0.03
"SPO1137",0.94,0.03
"SPO1138",0.98,0.05
"SPO1139",0.96,0.03
"SPO1140",0.95,0.03
"SPO1141",0.88,0.09
"SPO1142",1,0.03
"SPO1143",0.82,0.06
"SPO1144",0.96,0.09
"SPO1145",1.02,0.03
"SPO1146",0.98,0.05
"SPO1147",0.92,0.02
"SPO1148",1.05,0.04
"SPO1150",1.04,0.15
"SPO1151",0.88,NA
"SPO1152",0.97,0.02
"SPO1153",0.98,0.08
"SPO1154",1.03,0.03
"SPO1155",0.35,0.22
"SPO1159",0.75,0.26
"SPO1160",0.97,0.02
"SPO1161",0.94,0.05
"SPO1164",1.09,0.08
"SPO1165",0.96,0.1
"SPO1166",1,0.04
"SPO1168",0.99,0.33
"SPO1171",0.99,0.02
"SPO1172",1.1,0.05
"SPO1173",0.98,0.09
"SPO1174",0.96,0.02
"SPO1175",0.97,0.02
"SPO1176",1.01,0.03
"SPO1181",1.07,0.03
"SPO1185",1.01,0.01
"SPO1186",0.76,0.04
"SPO1188",0.98,0.04
"SPO1189",1.06,0.06
"SPO1190",0.89,0.12
"SPO1191",0.7,0.37
"SPO1192",0.53,0.29
"SPO1197",1.1,0.05
"SPO1199",0.82,0.42
"SPO1204",0.95,0.08
"SPO1206",0.94,0.08
"SPO1207",0.9,0.06
"SPO1208",0.92,0.04
"SPO1209",1.05,0.02
"SPO1210",0.99,0.01
"SPO1211",1.01,0.04
"SPO1212",0.98,0.04
"SPO1213",0.99,0.01
"SPO1214",1.01,0.02
"SPO1215",1.01,0.03
"SPO1216",0.86,0.05
"SPO1217",0.88,0.09
"SPO1218",0.93,0.01
"SPO1219",1.05,0.01
"SPO1220",0.96,0.02
"SPO1221",0.99,0
"SPO1222",0.89,0.01
"SPO1223",1.02,0.08
"SPO1224",0.91,0.02
"SPO1225",0.7,0.24
"SPO1226",0.97,0.01
"SPO1226a",0.94,0.02
"SPO1227",0.95,0.02
"SPO1228",0.92,0.02
"SPO1229",0.91,0.03
"SPO1230",0.92,0.01
"SPO1231",0.96,0.02
"SPO1232",0.91,0.06
"SPO1233",0.93,0.01
"SPO1234",1.01,0.01
"SPO1235",0.96,0.01
"SPO1236",0.97,0.02
"SPO1237",0.95,0.01
"SPO1240",0.83,0.07
"SPO1241",1.06,0.01
"SPO1243",0.98,0.15
"SPO1244",1.02,0.2
"SPO1245",1.06,0.01
"SPO1246",0.8,0.06
"SPO1247",0.9,0.08
"SPO1249",1.04,0.02
"SPO1250",1.2,0.07
"SPO1251",1.02,0.05
"SPO1252a",1.08,0.04
"SPO1254",1.11,0.03
"SPO1255",1.1,0.04
"SPO1256",0.99,0.11
"SPO1257",0.93,0.05
"SPO1259",0.99,0.06
"SPO1260",1.01,0.02
"SPO1261",1.18,0.06
"SPO1262",0.97,0.02
"SPO1263",1.09,0.01
"SPO1264",0.99,0.05
"SPO1265",0.43,0.43
"SPO1267",1.09,0.16
"SPO1268",1.01,0.12
"SPO1269",1.06,0.06
"SPO1270",0.8,0.1
"SPO1271",1.01,0.04
"SPO1272",1.05,0.02
"SPO1274",0.98,0.02
"SPO1275",1,0.06
"SPO1276",1.18,0.02
"SPO1277",0.96,0.03
"SPO1278",0.99,0.05
"SPO1279",1,0.1
"SPO1280",0.9,0.04
"SPO1284",1.04,0.02
"SPO1285",0.94,0.08
"SPO1286",1.09,0.07
"SPO1287",0.66,0.26
"SPO1288",0.9,0.03
"SPO1289",0.99,0.05
"SPO1290",0.99,0.09
"SPO1291",0.98,0.04
"SPO1292",0.74,0.04
"SPO1293",0.94,0.05
"SPO1294",0.81,0.04
"SPO1295",0.95,0.05
"SPO1298",1.01,0.03
"SPO1299",0.99,0.05
"SPO1300",1.03,0.03
"SPO1301",1.01,0.03
"SPO1302",1.01,0.02
"SPO1303",0.96,0.08
"SPO1304",1,0.02
"SPO1305",0.98,0.02
"SPO1306",1.07,0.06
"SPO1307",1.08,0.06
"SPO1308",1.04,0.05
"SPO1309",0.94,0.11
"SPO1310",0.98,0.09
"SPO1310a",0.71,0.31
"SPO1311",1.02,0.03
"SPO1312",0.79,0.03
"SPO1314",1.05,0.03
"SPO1315",1.06,0.03
"SPO1316",1.09,0.05
"SPO1318",0.09,0.09
"SPO1319",0.96,0.05
"SPO1320",0.85,0.17
"SPO1321",1.13,0.09
"SPO1322",1.1,0.03
"SPO1323",0.99,0.07
"SPO1324",1.04,0.15
"SPO1325",0.87,0.07
"SPO1327",0.85,0.04
"SPO1328",0.88,0.02
"SPO1329",0.52,0.12
"SPO1330",0.76,0.07
"SPO1331",0.96,0.05
"SPO1332",0,NA
"SPO1333",1.08,0.04
"SPO1334",0.87,0.11
"SPO1335",0.54,0.27
"SPO1337",0.94,0.02
"SPO1337a",1.16,NA
"SPO1339",0.53,0.53
"SPO1340",0.95,0.05
"SPO1341",1.04,NA
"SPO1342",0.92,0.09
"SPO1343",0.94,0.08
"SPO1344",1.01,0.18
"SPO1345",0.54,0.19
"SPO1346",0.9,0.14
"SPO1347",1.02,0.04
"SPO1349",1.15,0.06
"SPO1351",0.07,0.07
"SPO1352a",1.12,0.05
"SPO1354",0.89,0.07
"SPO1356",1.07,0.07
"SPO1356a",0.74,0.08
"SPO1357",1.11,0.08
"SPO1358",0,NA
"SPO1359",0.74,0.06
"SPO1360",1.07,0.04
"SPO1361",0.96,0.09
"SPO1364a",0.95,0.07
"SPO1365",0.99,0.04
"SPO1366",0.07,0.07
"SPO1367",0.43,0.28
"SPO1368",0.73,0.05
"SPO1369",0.97,0.04
"SPO1370",0.94,0.01
"SPO1372",0.97,0.02
"SPO1373",0.9,0.03
"SPO1374",1.09,0.09
"SPO1375",0.97,0.05
"SPO1376",1.05,0.05
"SPO1379",0.97,0.09
"SPO1380",0.94,0.04
"SPO1381",0.66,0.35
"SPO1382",0.98,0.01
"SPO1383",0.84,0.02
"SPO1384",0.98,0.06
"SPO1385",0.98,0.03
"SPO1386",1.28,NA
"SPO1387",1.05,0.02
"SPO1388",0.94,0.07
"SPO1390",0,NA
"SPO1392",0.88,NA
"SPO1393",0,NA
"SPO1394",0.96,0.03
"SPO1395",1.14,0.18
"SPO1396",0.7,0.24
"SPO1397",1.02,0.04
"SPO1398",0.92,0.06
"SPO1399",0.7,0.24
"SPO1400",1.04,0.06
"SPO1401",0.75,0.12
"SPO1404",0.98,0.04
"SPO1405",0.93,0.02
"SPO1406",1.03,0.05
"SPO1407",0.84,0.16
"SPO1408",1,0.02
"SPO1409",1.27,0.03
"SPO1410",1.02,0.01
"SPO1411",0.97,0.04
"SPO1412",1.02,0.01
"SPO1412a",1.04,0.01
"SPO1413",1.04,0.03
"SPO1414",1.04,0.04
"SPO1415",0.87,0.14
"SPO1416",0.67,0.34
"SPO1417",0.95,0.07
"SPO1421",1.01,0.05
"SPO1424",0.97,0.07
"SPO1425",0.69,0.3
"SPO1426",1.06,0.03
"SPO1427",0.98,0.03
"SPO1429",1.04,0.05
"SPO1430",0.8,0.3
"SPO1431",1.04,0.05
"SPO1432",0.92,0.03
"SPO1433",0.86,0.06
"SPO1435",1,0.03
"SPO1436",1.08,0.04
"SPO1437",0.81,0.28
"SPO1438",0.88,0.3
"SPO1439",1.06,0.02
"SPO1440",1.01,0.05
"SPO1441",1.02,0.03
"SPO1442",0.96,0.06
"SPO1443",0.95,0.04
"SPO1444",0.99,0.07
"SPO1445",0.95,0.07
"SPO1446",0.85,0.08
"SPO1447",0.97,0.03
"SPO1448",0.87,0.06
"SPO1449",1.06,0.08
"SPO1450",0.94,0.04
"SPO1451",0.78,0.26
"SPO1452",0.99,0.03
"SPO1453",1.01,0.05
"SPO1454",0.97,0.07
"SPO1456",1.02,0.08
"SPO1457",1,0.08
"SPO1459",1.05,0.02
"SPO1460",1.01,0.13
"SPO1461",0.83,0.03
"SPO1462",0.96,0.02
"SPO1463",0.85,0.14
"SPO1464",0.92,0.32
"SPO1465",0.96,0.06
"SPO1466",1.27,0.12
"SPO1468",1.06,0.06
"SPO1469",1.15,0.15
"SPO1470",0.76,0.04
"SPO1471",1.1,0.09
"SPO1472",1,0.04
"SPO1473",0.87,0.12
"SPO1474",0.3,0.15
"SPO1475",0.96,0.04
"SPO1476",0.41,0.26
"SPO1477",0.98,0.14
"SPO1478",0.66,0.22
"SPO1479",0.85,0.02
"SPO1480",1.19,0.13
"SPO1481",0.84,0.03
"SPO1482",0.9,0.05
"SPO1483",0.78,0.1
"SPO1484",0.91,0.21
"SPO1485",0.97,0.04
"SPO1486",0.88,0.06
"SPO1488",0.98,0.06
"SPO1489",0.91,0.05
"SPO1490",0.92,0.04
"SPO1491",0.87,0.04
"SPO1492",0.89,0.04
"SPO1493",0.98,0.06
"SPO1494",1.12,0.15
"SPO1495",0.81,0.1
"SPO1496",1.03,0.02
"SPO1497",1.04,0.03
"SPO1498",1.06,0.03
"SPO1499",1.02,0.07
"SPO1501",0.93,0.11
"SPO1502",1.01,0.14
"SPO1503",0.95,0.04
"SPO1505",0.82,0.08
"SPO1506",0.84,0.06
"SPO1507",1.09,0.09
"SPO1508",0.76,0.1
"SPO1510",0.92,0.13
"SPO1513",1.01,0.09
"SPO1514",1.01,0.15
"SPO1515",0.96,0.03
"SPO1516",0.79,0.09
"SPO1517",0.81,0.07
"SPO1518",0.2,0.2
"SPO1519",0.95,0.01
"SPO1520",0.8,0.4
"SPO1521",0.93,0.06
"SPO1522",1.05,0.12
"SPO1524",0,NA
"SPO1525",0.84,0.14
"SPO1527",0.37,0.37
"SPO1529",0.75,0.25
"SPO1530",0.9,0.1
"SPO1531",1.27,0.15
"SPO1532",0.84,0.21
"SPO1533",0.74,0.19
"SPO1534",0.94,0.21
"SPO1535",0.84,0.17
"SPO1536",0.9,0.09
"SPO1538",0.86,0.13
"SPO1539",1,0.09
"SPO1540",0.89,0.06
"SPO1541",1.25,NA
"SPO1542",0.89,0.08
"SPO1543",0.92,0.19
"SPO1544",0.94,0.01
"SPO1545",1.05,0.01
"SPO1546",1.09,0.06
"SPO1547",0.93,0.09
"SPO1548",0.94,0.14
"SPO1549",1.29,0.05
"SPO1550",0.96,0.03
"SPO1551",1.04,0.04
"SPO1552",0.93,0.05
"SPO1553",0.73,0.07
"SPO1554",0.94,0.04
"SPO1555",1.05,0.01
"SPO1556",0.98,0.02
"SPO1557",1.05,0.02
"SPO1558",1.02,0.09
"SPO1559",1.01,0.05
"SPO1560",0.89,0.07
"SPO1561",1.02,0.03
"SPO1562",0.99,0.04
"SPO1563",0.79,0.4
"SPO1564",1.02,0.03
"SPO1565",1.09,0.06
"SPO1566",1.09,0.05
"SPO1567",0.94,0.09
"SPO1568",0.92,0.04
"SPO1569",0.85,0.07
"SPO1570",0.67,0.12
"SPO1571",0.94,0.04
"SPO1572",1.04,0.01
"SPO1573",1.01,0.16
"SPO1574",0.67,0.23
"SPO1575",0.83,0.04
"SPO1576",0.82,0.04
"SPO1578",1.05,0.03
"SPO1579",0.94,0.06
"SPO1580",0.9,0.06
"SPO1581",1.04,0.05
"SPO1582",0.55,0.26
"SPO1584",0.95,0.1
"SPO1585",0.95,0.07
"SPO1586",0.94,0.07
"SPO1587",0.87,0.1
"SPO1588",1.01,0.04
"SPO1589",1.04,0.08
"SPO1590",0.88,0.07
"SPO1591",1.14,0.09
"SPO1592",0.98,0.03
"SPO1593",0.86,0.1
"SPO1594",1.06,0.09
"SPO1595",0.47,0.47
"SPO1596",0.98,0.12
"SPO1597",0.98,0.07
"SPO1598",1.02,0.15
"SPO1599",0.96,0.06
"SPO1600",0.79,0.12
"SPO1601",0.97,0.05
"SPO1602",0.88,0.02
"SPO1603",0,NA
"SPO1604",0.46,0.2
"SPO1605",0.95,0.09
"SPO1606",0.84,0.06
"SPO1607",0.94,0.08
"SPO1608",0.95,0.05
"SPO1609",0.91,0.02
"SPO1610",0.99,0.06
"SPO1611",1.16,0.25
"SPO1612",0.92,0.05
"SPO1613",1.04,NA
"SPO1614",0.77,0.39
"SPO1615",0.98,0.06
"SPO1616",0.74,0.27
"SPO1617",0.96,0.02
"SPO1620",0.93,0.09
"SPO1621",0,0
"SPO1622",0.95,0.13
"SPO1623",1,0.08
"SPO1624",0.89,0.14
"SPO1625",0.94,0.05
"SPO1626",0.97,0.01
"SPO1627",0.64,0.63
"SPO1628",0.87,0.06
"SPO1629",1.1,0.04
"SPO1630",1.27,0.2
"SPO1633",0.81,0.29
"SPO1634",1.21,NA
"SPO1636",1.18,0.17
"SPO1638",1.03,0.02
"SPO1639",0.63,0.21
"SPO1640",1,0.03
"SPO1641",0.98,0.03
"SPO1642",0.92,0.09
"SPO1643",0.9,0.14
"SPO1644",0.95,0.06
"SPO1646",1.19,0.06
"SPO1647",0.9,0.06
"SPO1648",0.99,0.05
"SPO1649",1.15,0.07
"SPO1651",0.75,0.09
"SPO1652",0.89,0.07
"SPO1655",0.95,0.05
"SPO1656",1.01,0.02
"SPO1657",0.89,0.05
"SPO1658",0.99,0.09
"SPO1659",0.95,0.04
"SPO1660",1.04,0.05
"SPO1663",1.03,0.04
"SPO1668",0.97,0.05
"SPO1676",1,0.04
"SPO1677",0.3,0.19
"SPO1678",0.86,0.12
"SPO1679",0.98,0.07
"SPO1681",0.99,0.02
"SPO1682",0.99,0.09
"SPO1683",0.94,0.05
"SPO1685",1.04,0.08
"SPO1686",1.02,0.11
"SPO1687",1.04,0.01
"SPO1688",1,0.02
"SPO1689",1.01,0.03
"SPO1690",0.99,0.02
"SPO1693",1.05,0.01
"SPO1694",1.03,0.02
"SPO1695",1,0.03
"SPO1696",0.99,0.05
"SPO1697",0.9,0.02
"SPO1698",0.91,0.06
"SPO1699",1.13,0.04
"SPO1700",1,0.01
"SPO1701",0.98,0.04
"SPO1702",1.02,0.01
"SPO1703",0.95,0.03
"SPO1704",0.95,0.04
"SPO1705",0.91,0.03
"SPO1707",0.97,0.06
"SPO1707a",0.98,0.06
"SPO1708",1.03,0.14
"SPO1709",1,0.04
"SPO1710",0.92,0.05
"SPO1711",0.86,0.03
"SPO1713",0.95,0.15
"SPO1714",0.98,0.01
"SPO1715",0.98,0.05
"SPO1716",0.93,0.07
"SPO1717",0.76,0.15
"SPO1718",0.92,0.02
"SPO1719",0.88,0.16
"SPO1720",0.88,0.04
"SPO1721",0.97,0.13
"SPO1722",0.69,0.25
"SPO1723",1.03,0.01
"SPO1724",1.04,0.03
"SPO1725",1.08,0.05
"SPO1727",1.06,0.08
"SPO1728",1.08,0.13
"SPO1729",0,0
"SPO1734",0,0
"SPO1735",0,0
"SPO1736",0.95,0.05
"SPO1737",0.69,0.34
"SPO1738",1.11,0.12
"SPO1740",1.02,0.06
"SPO1741",1.02,0.04
"SPO1742",1.02,0.02
"SPO1743",1.04,0.08
"SPO1744",0.98,0.05
"SPO1745",0.83,0.17
"SPO1746",0.9,0.04
"SPO1747",0.76,0.34
"SPO1748",1.07,0.37
"SPO1749",1,NA
"SPO1751",1.03,0.06
"SPO1752",0,NA
"SPO1755",0.92,0.05
"SPO1756",1.11,0.03
"SPO1757",1.02,0.03
"SPO1761",1.05,0.05
"SPO1762",1.08,0.04
"SPO1763",0,NA
"SPO1764",0.98,0.03
"SPO1765",0.98,0.09
"SPO1766",1,0.08
"SPO1767",0.83,0.31
"SPO1769",1.08,0.1
"SPO1770",0.98,0.04
"SPO1771",0.99,0.07
"SPO1772",1.19,0.07
"SPO1773",0.96,0.05
"SPO1774",0.94,0.06
"SPO1775",0.92,0.04
"SPO1776",1.05,0.05
"SPO1777",1.07,0.02
"SPO1779",0.92,0.1
"SPO1780",1.12,0.05
"SPO1781",1.14,0.01
"SPO1782",1.05,0.06
"SPO1783",1.03,0.03
"SPO1784",0.69,0.23
"SPO1785",1,0.03
"SPO1786",0.94,0.05
"SPO1787",1.08,0.03
"SPO1788",1.1,0.11
"SPO1789",1,0.06
"SPO1790",1.01,0.05
"SPO1791",1.08,0.08
"SPO1792",0.92,0.1
"SPO1793",0.97,0.08
"SPO1794",0.96,0.06
"SPO1795",0.52,0.28
"SPO1796",0.96,0.04
"SPO1798",0.95,0.09
"SPO1799",0.37,NA
"SPO1800",0.98,0.04
"SPO1801",0.93,0.04
"SPO1804",1.02,0.08
"SPO1806",0.99,0.02
"SPO1807",1.31,NA
"SPO1808",0.92,0.14
"SPO1809",0.95,0.03
"SPO1810",0.89,0.09
"SPO1812",0.97,0.02
"SPO1813",0.96,0.05
"SPO1814",1,0.04
"SPO1815",0.96,0.01
"SPO1816",0.97,0.03
"SPO1817",0.86,0.19
"SPO1818",0.89,0.05
"SPO1819",1.46,0.22
"SPO1820",0.95,0.05
"SPO1822",1,0.07
"SPO1823",1.14,0.18
"SPO1825",0.83,0.09
"SPO1826",1.09,0.05
"SPO1828",0.92,0.06
"SPO1829",0.95,0.18
"SPO1830",1.15,0.05
"SPO1831",1.12,0.06
"SPO1832",1,0.01
"SPO1833",1.03,0.04
"SPO1834",1.02,0.04
"SPO1835",1.12,0.07
"SPO1836",1,0.02
"SPO1837",0.94,0.02
"SPO1838",0.94,0.09
"SPO1839",0.89,0.05
"SPO1840",0.96,0.01
"SPO1841",1.02,0.04
"SPO1842",0,NA
"SPO1843",1,0.15
"SPO1844",0.81,0.15
"SPO1845",0.95,0.05
"SPO1846",1.01,0.05
"SPO1847",1.02,0.03
"SPO1848",0.89,0.03
"SPO1849",0.9,0.1
"SPO1850",0.95,0.04
"SPO1851",0.81,0.28
"SPO1852",1.05,0.04
"SPO1853",1.15,0.1
"SPO1854",1.08,0.03
"SPO1855",1.1,0.05
"SPO1856",1.03,0.17
"SPO1857",0.91,0.07
"SPO1858",0.32,0.21
"SPO1859",1,0.04
"SPO1860",1.06,0.02
"SPO1861",0.78,0.09
"SPO1862",1.07,0.03
"SPO1863",0.7,0.09
"SPO1865",1.22,NA
"SPO1866",1.14,0.02
"SPO1868",0,0
"SPO1869",0.78,0.17
"SPO1870",0.41,0.07
"SPO1871",1.03,0.03
"SPO1873",1.08,0.01
"SPO1874",1.07,0.02
"SPO1875",1,0.04
"SPO1876",1.04,0.01
"SPO1878",0.97,0.08
"SPO1879",1.06,0.14
"SPO1882",1.02,0.03
"SPO1883",0.97,0.02
"SPO1884",0,0
"SPO1885",0.86,0.19
"SPO1886",1.01,0.07
"SPO1887",0.32,0.18
"SPO1888",0.21,0.21
"SPO1889",0.51,0.07
"SPO1890",0.35,0.2
"SPO1891",0.9,0.11
"SPO1893",1.05,0.05
"SPO1897",1.06,0.12
"SPO1898",1.04,0.05
"SPO1900",0.89,0.1
"SPO1901",1.14,0.07
"SPO1902",1.12,0.06
"SPO1903",0.89,0.07
"SPO1905",1.04,0.02
"SPO1906",0.96,0.11
"SPO1907",1.02,0.01
"SPO1908",1.02,0.04
"SPO1909",0.9,0.07
"SPO1911",0.88,0.09
"SPO1912",1.03,0.03
"SPO1913",0.96,0.02
"SPO1914",0.96,0.08
"SPO1915",1.23,NA
"SPO1916",1.02,0.06
"SPO1917",0.92,0.03
"SPO1918",1.01,0.1
"SPO1919",1.02,0.07
"SPO1920",0.85,0.1
"SPO1921",1.04,0.01
"SPO1922",1.03,0.01
"SPO1923",1.12,0.01
"SPO1925",1.04,0.01
"SPO1926",1.02,0.01
"SPO1927",1.04,0.01
"SPO1928",1.08,0.02
"SPO1929",1.06,0.05
"SPO1931",1.15,0.06
"SPO1932",1.06,0.02
"SPO1933",0.98,0.06
"SPO1934",1.05,0.05
"SPO1935",0.98,0.03
"SPO1936",0.97,0.03
"SPO1937",1.04,0.07
"SPO1938",0.91,0.03
"SPO1939",1.02,0.03
"SPO1940",1.07,0.08
"SPO1941",1.05,0.01
"SPO1943",1,0.03
"SPO1944",0.99,0.06
"SPO1946",1,0.03
"SPO1947",0.98,0.04
"SPO1948",1.06,0.02
"SPO1949",1.04,0.02
"SPO1950",1.03,0.02
"SPO1951",0.95,0.03
"SPO1952",0.99,0.09
"SPO1953",0.79,0.27
"SPO1954",1.02,0.14
"SPO1955",0.73,0.25
"SPO1956",0.93,0.06
"SPO1957",1.03,0.04
"SPO1958",0.82,0.15
"SPO1959",1.01,0.03
"SPO1960",1.02,0.02
"SPO1961",1,0.1
"SPO1962",0.76,0.12
"SPO1963",1.02,0.04
"SPO1964",0.95,0.04
"SPO1966",1.3,0.23
"SPO1967",0.91,0.04
"SPO1969",1,0.05
"SPO1970",0.82,0.18
"SPO1971",0.82,0.11
"SPO1972",1.17,0.08
"SPO1973",0.14,0.14
"SPO1974",0.96,0.01
"SPO1975",0.96,0.24
"SPO1977",0.96,0.02
"SPO1978",0.82,0.05
"SPO1982",0.88,0.11
"SPO1983",1.05,0.02
"SPO1984",0.82,0.02
"SPO1985",0.89,0.06
"SPO1986",0.61,0.21
"SPO1987",1.1,0.05
"SPO1988",1.02,0.04
"SPO1991",1.01,0.03
"SPO1992",0.98,0.04
"SPO1994",1.04,0.14
"SPO1995",0.9,0.02
"SPO1996",0.9,0.08
"SPO1997",0.96,0.04
"SPO1998",0.91,0.04
"SPO1999",1,0.01
"SPO2000",0.66,0.33
"SPO2001",0.84,0.06
"SPO2002",0.98,0.07
"SPO2003",0.87,0.04
"SPO2004",1.01,0.05
"SPO2005",0.99,0.08
"SPO2006",0.82,0.07
"SPO2007",0.98,0.04
"SPO2008",1.22,0.16
"SPO2009",0.58,0.21
"SPO2010",1.01,0.06
"SPO2013",0.98,0.01
"SPO2015",0.49,0.34
"SPO2016",1.2,0.05
"SPO2021",0.54,0.54
"SPO2023",0.6,0.6
"SPO2024",0.58,NA
"SPO2025",0.93,0.12
"SPO2028",1.07,0.02
"SPO2029",1.02,0.02
"SPO2030",1.04,0.08
"SPO2031",1.01,0.02
"SPO2032",0.95,0.06
"SPO2034",0.96,0.04
"SPO2035",0.66,0.33
"SPO2036",0.96,0.01
"SPO2037",1.08,0.03
"SPO2038",1.08,0.03
"SPO2039",0.19,0.19
"SPO2040",0.92,0.06
"SPO2041",0.14,0.05
"SPO2042",0.92,0.46
"SPO2044",0.99,0.02
"SPO2045",1.02,0.02
"SPO2046",0.43,0.1
"SPO2047",0,0
"SPO2048",1.07,0.11
"SPO2049",0.92,0.04
"SPO2050",0.97,0.05
"SPO2052",0.98,0.08
"SPO2053",1.04,0.03
"SPO2055",1.01,0.05
"SPO2057",0.88,0.04
"SPO2058",0.93,0.05
"SPO2059",0.9,0.06
"SPO2060",1.03,0.05
"SPO2061",1.02,0.17
"SPO2062",0.98,0.01
"SPO2063",1.12,0.04
"SPO2064",1.08,0.04
"SPO2065",1.09,0.05
"SPO2066",0.58,0.26
"SPO2067",0.98,0.07
"SPO2068",0.98,0.03
"SPO2069",1,0.03
"SPO2070",0.97,0.06
"SPO2071",1.02,0.05
"SPO2072",1.03,0.04
"SPO2073",1.06,0.02
"SPO2074",0.98,0.02
"SPO2075",1.05,0.03
"SPO2077",1,0.1
"SPO2079",1.02,0.06
"SPO2080",1.02,0.05
"SPO2081",0.88,0.04
"SPO2082",0.99,0.23
"SPO2084",1,0.06
"SPO2086",0.9,0.04
"SPO2087",0.31,0.14
"SPO2088",0.42,0.26
"SPO2089",0.84,0.13
"SPO2091",1.02,0.02
"SPO2092",1.11,0.1
"SPO2093",0.93,0.1
"SPO2094",0.94,0.07
"SPO2095",1.02,0.06
"SPO2097",0.89,0.04
"SPO2098",0.89,0.08
"SPO2099",0.96,0.07
"SPO2100",1.02,0.04
"SPO2101",0.95,0.01
"SPO2103",1.09,0.03
"SPO2104",0.96,0.04
"SPO2105",0.95,0.04
"SPO2106",0.97,0.04
"SPO2107",1.05,0.06
"SPO2108",1.08,0.02
"SPO2110",0.84,0.03
"SPO2111",1.04,0.09
"SPO2112",0.8,0.19
"SPO2116",0.97,0.05
"SPO2117",0.92,0.07
"SPO2118",1.01,0.02
"SPO2119",0.95,0.04
"SPO2120",1.11,0.03
"SPO2121",1,0.03
"SPO2122",1.07,0.06
"SPO2123",1.02,0.07
"SPO2124",0.98,0.03
"SPO2125",0.78,0.32
"SPO2127",0.72,0.25
"SPO2128",0.89,0.07
"SPO2129",0.9,0.31
"SPO2130",1.04,0.02
"SPO2132",1,0.01
"SPO2133",1.04,0.03
"SPO2134",0.98,0.05
"SPO2135",1.23,0.14
"SPO2136",1.04,0.02
"SPO2137",0.83,0.13
"SPO2139",0.81,0.16
"SPO2140",1.04,0.04
"SPO2142",1.01,0.08
"SPO2143",0.86,0.16
"SPO2144",0.97,0.01
"SPO2145",0.32,0.15
"SPO2146",0.22,0.13
"SPO2147",0.98,0.02
"SPO2148",1.05,0.05
"SPO2149",0,0
"SPO2150",0.11,0.11
"SPO2151",0.2,0.2
"SPO2152",0.84,0.07
"SPO2153",0.97,0.05
"SPO2155",0.92,0.08
"SPO2157",0,NA
"SPO2158",1,0.02
"SPO2159",1.06,0.05
"SPO2160",0,0
"SPO2161",1,0.01
"SPO2163",0.8,0.27
"SPO2164",1,0.02
"SPO2166",1.07,0.04
"SPO2167",1,0.03
"SPO2168",0.64,0.04
"SPO2169",0.51,0.26
"SPO2170",0.97,0.05
"SPO2171",1.01,0.06
"SPO2173",0.13,0.13
"SPO2174",0.94,0.06
"SPO2176",0.98,0.03
"SPO2177",0.94,0.05
"SPO2178",0.96,0.04
"SPO2180",1.11,0.02
"SPO2182",0.78,0.06
"SPO2183",0.91,0.07
"SPO2184",1.05,0.02
"SPO2185",0.97,0.04
"SPO2186",1.07,0.04
"SPO2187",1.04,0.06
"SPO2188",0.94,0.14
"SPO2189",0.98,0.01
"SPO2190",1.09,0.18
"SPO2191",0.91,0.05
"SPO2192",1,0.1
"SPO2192a",0.97,0.03
"SPO2193",0.99,0.03
"SPO2194",0.74,0.15
"SPO2195",0.94,0.07
"SPO2196",1.12,0.05
"SPO2197",0.97,0.03
"SPO2198",0.29,0.14
"SPO2201",1.13,0.09
"SPO2202",0.94,0.04
"SPO2203",1.02,0.02
"SPO2204",0.92,0.35
"SPO2205",0.94,0.02
"SPO2206",0.65,0.24
"SPO2207",0.88,0.06
"SPO2208",1,0.02
"SPO2209",1.05,0.03
"SPO2210",0.99,0.01
"SPO2211",1.03,0.02
"SPO2212",0.95,0.07
"SPO2213",1.05,0.05
"SPO2213a",0.99,0.08
"SPO2214",1.01,0.03
"SPO2215",1.03,0.09
