"spo","w_1","w_2","w_3","w_4"
"SPO_Sp16SA",1.03180068899846,1.048015178803,1.04390819762579,1.04237415568203
"SPO_Sp16SB",1.02966314391368,1.05029417012141,1.04365840654472,1.04677559154972
"SPO_Sp16SC",1.03465000264252,1.05229863407294,1.0404641658888,1.04348075629624
"SPO_Sp23SA",1.00228566902744,1.006721209626,1.01965806279884,1.02487467056432
"SPO_Sp23SB",1.00282277124798,1.0072777326667,1.02126613366323,1.02444081526561
"SPO_Sp5SD",1.00237494034091,1.01008981295224,1.01201332124128,1.04657519918898
"SPO_Sp5SE",0.994334892841777,1.00754792975425,1.02950246425094,1.04604238457944
"SPO_Sp5SF",0.989259064613149,1.01365559433582,1.05034240592477,1.04403973494667
"SPO0001",0.792402129095619,0.743566336616995,0.835771199028924,0.781354578922097
"SPO0002",1.0373143049316,1.05700840358511,1.06357031652145,1.01210775433684
"SPO0003",NA,1.03610885204249,0,NA
"SPO0004",NA,NA,NA,NA
"SPO0005",1.03666040810823,1.03684475384415,1.12584206170987,1.05152521238108
"SPO0006",1.00968083536229,0.984207392418593,1.01300203670701,1.02685574616887
"SPO0007",0.978099651520071,1.03815840341308,1.04686661610543,1.01155100276361
"SPO0008",0.963982866819989,0.958086024046923,0.971511209421841,0.951121460492326
"SPO0009",0.96855298960231,0.909915166747062,0.965478911863174,0.968039965483145
"SPO0010",0,0,0,0
"SPO0011",1.01363549191825,0.971257972993799,0.996271894955774,0.970504669256449
"SPO0012",1.07074176037173,1.04247958751808,1.0274549483071,1.01338800365631
"SPO0013",0.945156270327026,0.978174307348973,1.02479682181299,0.997186011372865
"SPO0014",1.00923800097889,1.02825168267919,0.976803566715304,0.989139270780345
"SPO0015",0.973947419972642,1.0418779730684,1.01242051844859,0.990156613128997
"SPO0016",1.01055905743514,0.976910219294485,0.997560630253879,1.08682692504948
"SPO0017",1.01045035291972,1.05026894018889,0.987381582970391,1.00814741764161
"SPO0018",0,0.376658871144832,0,0
"SPO0019",0.99838467485219,0.971216922423257,0.983200384999554,0.949098521615073
"SPO0020",0.986620141188244,1.00419884672161,1.03383315125403,1.0031535812834
"SPO0021",0.978013185813345,0.962226581641289,0.94239328964331,0.961335058488103
"SPO0022",0.998769141205224,0.99192813452714,0.96038300309298,0.955790380973255
"SPO0023",1.01322879442976,1.05000905069867,1.05485076632616,0.986062489414624
"SPO0024",0.913524476916565,0.918834793847984,0.921570246393116,0.938284151246345
"SPO0025",1.04915793218208,0.989569088141411,0.989530333480218,0.967397921178971
"SPO0026",NA,NA,NA,NA
"SPO0027",0.990557595242073,0.962968342084448,0.975239243182917,0.983363643871744
"SPO0028",0.960066909530919,1.01505052319379,0.988422486284484,1.00514776536983
"SPO0029",0.999904364238969,1.03918982086176,1.04824611831796,1.00884466176611
"SPO0030",1.00549889562744,0.999390421078083,0.995308108850715,0.991985628537731
"SPO0031",1.01123339792917,1.02021617792735,1.02271110754033,1.02186520371549
"SPO0033",0.988599460306132,1.03160495840244,1.01221573806232,0.996348153770268
"SPO0034",0.981672809458753,0.984126638308766,0.968218280663893,1.01401269252801
"SPO0035",0.999927041742096,0.979323461191257,1.00432524030492,0.98440436113324
"SPO0036",0.976507535707158,0.993124035759982,0.959494687507768,0.975900364197678
"SPO0037",0.980697026405931,0.987907374208094,0.979879112577402,0.972139905051534
"SPO0038",NA,NA,NA,NA
"SPO0039",NA,NA,NA,NA
"SPO0040",1.01764642399795,1.01255056431542,1.00075189179734,1.02611444966205
"SPO0041",1.04621185656276,1.0173181789301,0.982405995826893,1.01279271203577
"SPO0042",0.995228180004319,0.966446800565512,1.0324071072826,0.952423370523575
"SPO0043",NA,NA,NA,NA
