"spo","w_1","w_2","w_3","w_4"
"SPO_Sp16SA",0.956372594606816,0.973694934489463,0.959260123513976,0.978621605320227
"SPO_Sp16SB",0.951436478591944,0.970441287688176,0.95886166265184,0.982351887755623
"SPO_Sp16SC",0.950907374512856,0.968948415910917,0.962085664476383,0.975233401207069
"SPO_Sp23SA",0.95156515067065,0.968131681554266,0.960773324347768,0.961844625860687
"SPO_Sp23SB",0.95865295011456,0.965738231860922,0.962246183702173,0.961497003122759
"SPO_Sp5SD",1.00762485458791,0.985510767200933,0.984824247261142,1.00140923038363
"SPO_Sp5SE",0.959562567813377,0.966030628728344,0.997603693256647,0.977319957716928
"SPO_Sp5SF",0.929558254205762,0.962646993992983,0.986381932111687,0.961322664592526
"SPO0001",0.710978205625621,0.842378566362626,0.854546636002438,0.900035686097536
"SPO0002",0.982273756883866,1.08671929478074,1.02630060041768,0.993985916073691
"SPO0003",NA,0.712805209687015,0.916727134341349,NA
"SPO0004",NA,NA,NA,NA
"SPO0005",1.08364777198249,1.0400824612201,1.07494723180603,1.05292747758174
"SPO0006",0.993407349687969,1.02564907760881,1.02512853492016,1.06079091008383
"SPO0007",1.05121197585008,1.03128249611181,1.08158296608182,0.994551577564504
"SPO0008",1.01494770753478,0.961341637152989,0.974568550837682,0.985561315957429
"SPO0009",0.97089049267584,0.893101471007618,1.00816268972698,0.949273126203648
"SPO0010",0,0.7920672079072,0.653445077130663,0
"SPO0011",0.993987791818093,0.981223988934033,1.00127273887174,0.99493251073689
"SPO0012",1.07822998451765,1.00381869607282,0.998090147836077,0.987156890236
"SPO0013",0.957014944271079,0.985464660353498,1.05493822223291,0.994247682438445
"SPO0014",0.985897391810933,1.00177223979677,0.94276556367264,0.989747357504797
"SPO0015",1.0253755682973,1.14450100047184,1.04346234160547,0.994745148243681
"SPO0016",0.994721264660516,1.02607642986851,0.984677070254588,0.928664196581207
"SPO0017",1.01565151320264,1.00043312116187,1.02496366949898,1.03526780333379
"SPO0018",0,0,0,0
"SPO0019",0.94398468123458,0.982723766532815,1.0017262943023,0.971161351908775
"SPO0020",1.01357342463692,1.01234442049981,1.04667623351329,1.02410770513435
"SPO0021",0.930760051711742,0.91164042842079,0.901618272159446,0.955839329820463
"SPO0022",0.96863738890286,0.985410355781456,0.999615366606252,1.01624157074085
"SPO0023",1.06069575923455,1.02788389258918,1.04116111493424,0.991342035338983
"SPO0024",0.878744839626278,0.930717064082997,0.885028855457886,0.947817087446737
"SPO0025",1.0543856381348,1.00813825643774,1.03642313650794,0.959190999968026
"SPO0026",NA,NA,NA,NA
"SPO0027",0.98237682332004,0.984609424970271,0.975440579151446,1.00205847876098
"SPO0028",0.963902978288401,0.994162533287819,1.00206118786571,1.01782232442629
"SPO0029",1.08368597752039,1.05386969853284,1.06962300352827,0.990864278042057
"SPO0030",1.05062773237089,1.04112662806786,1.01256296142308,0.991762940993584
"SPO0031",1.07368526760384,1.03016985037647,1.05449533606897,1.0235621776559
"SPO0033",1.11066574969414,1.03846680108983,1.00671253420162,1.02043664527824
"SPO0034",1.03946550380445,0.957627472535281,0.993852919996207,1.01791954534113
"SPO0035",1.00172237631431,0.993667927195665,1.02875746705806,0.969778517183815
"SPO0036",0.978460895577134,0.99528135445302,0.97605995147034,0.983390287857694
"SPO0037",0.998926100665463,0.996767223333545,0.984958527059904,0.984219579306462
"SPO0038",NA,NA,NA,NA
"SPO0039",NA,NA,NA,NA
"SPO0040",0.977200245156392,1.01797903791456,0.990159770863391,1.04035887920452
"SPO0041",1.06102176954466,1.07200883684195,1.03253178101677,1.01367387265838
"SPO0042",1.05508356664563,1.02306492060816,1.03816178333025,0.955028721292141
"SPO0043",NA,NA,NA,NA
"SPO0044",1.06764154086407,0.746733575771229,0.884466586565157,1.01584203206432
"SPO0045",1.03161668912879,0.963300765994771,1.02040661837901,0.949888192720895
"SPO0046",0.948096928910132,0.909822997699869,0.906499917535798,0.924989333854192
"SPO0046a",0.887502049951072,1.06918931160732,1.08104291277484,0.890887386447601
"SPO0047",0.927169112127822,0.836226652533139,0.939999941697716,1.03233114744299
"SPO0048",0.993640140906665,0.949717708704703,0.958250192844343,1.07839253205672
"SPO0049",1.04218424369945,0.989732179845975,0.981598475253954,1.01012110431353
"SPO0050",0.953580816911435,0.938183170219152,1.02098938771758,0.934726982234366
"SPO0051",1.04670884820736,0.953947712039343,1.01717888688844,0.968666848816793
"SPO0052",1.08612811679711,0.93667680643683,0.989102306103745,1.02285326105021
"SPO0053",1.095266757389,1.02851431320598,0.933596365897264,0.935546284372778
"SPO0054",0.906827166991189,1.01948980415432,0.992785594729529,0.959412485943847
"SPO0055",1.07591842557188,1.02412056107128,1.05826509878682,1.04333360969957
"SPO0056",1.00644999580138,1.06774067952152,1.02482505359473,1.0614664886557
"SPO0057",1.55712069043118,0.958072770218532,1.01720646065341,0
"SPO0058",0.998211166337127,0.999990165825359,1.04426808993324,1.02384377096099
"SPO0059",0.950527357419855,0.946157210747089,0.987611100634123,0.980099165327613
"SPO0060",1.03757788978554,1.08194529288413,1.05001275817161,1.04760377092394
"SPO0061",NA,NA,NA,NA
"SPO0062",0,0.701059672337109,1.06065816482266,0
"SPO0063",0,0.563566196750684,0,0
"SPO0064",NA,NA,NA,NA
"SPO0065",NA,NA,NA,NA
"SPO0066",0.939696318190537,0.987937448899249,0.963279101965796,0.985249495350989
"SPO0067",0.840990646792448,0.86418885347988,0.899742295990762,0.917807692919966
"SPO0068",1.01381738886724,1.00891091708019,0.96619725311202,1.06033838668073
"SPO0069",1.00182368811342,1.04219522398665,1.02504925733489,0.991583477231024
"SPO0070",0.931167389007344,1.00123187530371,1.0249644243492,1.02610039687842
"SPO0071",1.06159373134892,1.10672446409533,1.00131735103838,1.05027191783489
"SPO0072",0.995805534572477,0.752003485087796,1.0085189612254,0.835654604303797
"SPO0074",NA,NA,NA,NA
"SPO0075",1.06575089794334,1.07191473422856,1.0621771983395,1.02863587696296
"SPO0077",0.973053961630631,1.00508127197672,0.910806709250334,0.96298726041737
"SPO0078",1.06643855961546,1.06532759188636,1.07395612966098,1.080879715719
"SPO0079",NA,NA,NA,NA
"SPO0080",NA,NA,NA,NA
"SPO0081",NA,NA,NA,NA
"SPO0082",NA,NA,NA,NA
"SPO0084",1.08973140673067,1.02722623563683,1.05916486904545,1.05714017751622
"SPO0085",0.835795346234675,0.766030223891439,0.992135582366494,0.93684260380991
"SPO0086",1.06269383264275,1.04896728730819,1.04017223644137,1.03931329448767
"SPO0087",1.03572595721724,1.00638633996213,0.9976698359831,0.962749370037112
"SPO0088",1.04141560134974,1.02187392405524,0.919456340404185,1.08674140374994
"SPO0089",1.07419139874326,0.998700377261422,0.9931096343419,1.0202791873804
"SPO0090",1.01475358818419,0.95243059198696,1.04226978849018,0.969987068417061
"SPO0091",1.02337301222175,1.01079802531809,0.99252904388854,1.0251007779686
"SPO0092",1.00552860579799,0.993643507255596,0.987138530758885,0.834875035134328
"SPO0093",0.928446789436481,0.938477048659673,1.0673814056289,1.09221139138048
"SPO0094",0.999181617819463,0.992649423314547,0.990859549048905,0.949832864043987
"SPO0095",0.894505252811621,0.841271848780125,0.913537699088423,0.905533137132956
"SPO0096",0.968320881534187,0.901157937804426,1.05411553108012,0.955112956835347
