"spo","meanW","semW"
"SPO1060",0.933,0.011
"SPO1061",1.009,0.034
"SPO1062",0.894,0.044
"SPO1063",0.87,0.057
"SPO1064",1.095,0.038
"SPO1065",0.971,0.016
"SPO1066",1,0.043
"SPO1067",0.959,0.039
"SPO1068",0.941,0.103
"SPO1069",0.96,0.091
"SPO1070",0.953,0.009
"SPO1071",0.996,0.043
"SPO1072",0.995,0.056
"SPO1073",0.986,0.133
"SPO1074",1.077,0.042
"SPO1075",1.128,NA
"SPO1076",0.981,0.049
"SPO1077",0.993,0.045
"SPO1078",1.033,0.031
"SPO1079",1.088,0.135
"SPO1080",1.1,0.024
"SPO1081",0.95,0.034
"SPO1082",0.909,0.175
"SPO1083",1.001,0.014
"SPO1084",1.006,0.292
"SPO1085",0.866,0.058
"SPO1086",1.004,0.037
"SPO1087",0.903,0.029
"SPO1088",0.999,0.024
"SPO1089",0.903,0.06
"SPO1090",0.977,0.023
"SPO1091",0.985,0.175
"SPO1092",1.001,0.034
"SPO1093",0.963,0.03
"SPO1094",0,0
"SPO1094a",0.985,0.016
"SPO1095",0.953,0.027
"SPO1097",0.668,0.103
"SPO1098",0.855,0.059
"SPO1101",0.567,0.189
"SPO1102",1.315,0.276
"SPO1103",0.985,0.069
"SPO1104",0.998,0.065
"SPO1106",0.897,0.1
"SPO1107",1.033,0.033
"SPO1108",1.019,0.022
"SPO1109",0.995,0.02
"SPO1110",0.956,0.049
"SPO1111",0.998,0.135
"SPO1112",1.014,0.054
"SPO1113",1.034,0.03
"SPO1114",1.037,0.06
"SPO1115",0.985,0.031
"SPO1116",1.007,0.01
"SPO1117",0.597,0.057
"SPO1119",1.024,0.054
"SPO1120",0.839,0.045
"SPO1122",1.008,0.093
"SPO1125",1.076,0.015
"SPO1126",1.038,0.015
"SPO1127",0.656,0.108
"SPO1128",1.068,0.039
"SPO1129",1.099,0.017
"SPO1130",1.108,0.12
"SPO1131",1.042,0.037
"SPO1132",1.03,0.047
"SPO1133",0.973,0.026
"SPO1134",1.009,0.055
"SPO1135",1,0.036
"SPO1136",0.907,0.035
"SPO1137",0.934,0.027
"SPO1138",0.975,0.053
"SPO1139",0.956,0.026
"SPO1140",0.95,0.032
"SPO1141",0.878,0.085
"SPO1142",0.996,0.033
"SPO1143",0.818,0.061
"SPO1144",0.967,0.088
"SPO1145",1.022,0.031
"SPO1146",0.979,0.054
"SPO1147",0.922,0.023
"SPO1148",1.048,0.042
"SPO1150",1.04,0.152
"SPO1151",0.879,NA
"SPO1152",0.97,0.024
"SPO1153",0.975,0.076
"SPO1154",1.029,0.026
"SPO1155",0.353,0.216
"SPO1159",0.748,0.257
"SPO1160",0.97,0.022
"SPO1161",0.939,0.046
"SPO1164",1.091,0.084
"SPO1165",0.959,0.104
"SPO1166",0.994,0.045
"SPO1168",0.992,0.332
"SPO1171",0.989,0.022
"SPO1172",1.102,0.053
"SPO1173",0.975,0.09
"SPO1174",0.96,0.017
"SPO1175",0.97,0.023
"SPO1176",1.014,0.031
"SPO1181",1.07,0.027
"SPO1185",1.01,0.007
"SPO1186",0.758,0.039
"SPO1188",0.986,0.043
"SPO1189",1.064,0.058
"SPO1190",0.896,0.115
"SPO1191",0.696,0.367
"SPO1192",0.533,0.291
"SPO1197",1.101,0.055
"SPO1199",0.821,0.418
"SPO1204",0.947,0.082
"SPO1206",0.939,0.083
"SPO1207",0.907,0.061
"SPO1208",0.917,0.046
"SPO1209",1.049,0.016
"SPO1210",0.988,0.012
"SPO1211",1.011,0.039
"SPO1212",0.987,0.037
"SPO1213",0.992,0.015
"SPO1214",1.011,0.021
"SPO1215",1.009,0.032
"SPO1216",0.855,0.046
"SPO1217",0.884,0.089
"SPO1218",0.929,0.012
"SPO1219",1.048,0.012
"SPO1220",0.967,0.017
"SPO1221",0.994,0.006
"SPO1222",0.894,0.014
"SPO1223",1.019,0.081
"SPO1224",0.907,0.019
"SPO1225",0.702,0.243
"SPO1226",0.971,0.007
"SPO1226a",0.938,0.018
"SPO1227",0.95,0.024
"SPO1228",0.917,0.023
"SPO1229",0.907,0.031
"SPO1230",0.917,0.008
"SPO1231",0.965,0.023
"SPO1232",0.909,0.058
"SPO1233",0.932,0.006
"SPO1234",1.008,0.015
"SPO1235",0.966,0.006
"SPO1236",0.973,0.023
"SPO1237",0.95,0.008
"SPO1240",0.833,0.068
"SPO1241",1.058,0.014
"SPO1243",0.974,0.145
"SPO1244",1.024,0.199
"SPO1245",1.064,0.015
"SPO1246",0.805,0.06
"SPO1247",0.9,0.084
"SPO1249",1.039,0.025
"SPO1250",1.192,0.069
"SPO1251",1.02,0.051
"SPO1252a",1.084,0.041
"SPO1254",1.11,0.031
"SPO1255",1.102,0.042
"SPO1256",0.993,0.106
"SPO1257",0.929,0.052
"SPO1259",0.99,0.058
"SPO1260",1.013,0.02
"SPO1261",1.175,0.069
"SPO1262",0.968,0.022
"SPO1263",1.087,0.006
"SPO1264",0.99,0.049
"SPO1265",0.431,0.431
"SPO1267",1.097,0.157
"SPO1268",1.006,0.119
"SPO1269",1.061,0.061
"SPO1270",0.799,0.098
"SPO1271",1.013,0.042
"SPO1272",1.05,0.018
"SPO1274",0.985,0.021
"SPO1275",1.003,0.065
"SPO1276",1.177,0.025
"SPO1277",0.96,0.027
"SPO1278",0.987,0.054
"SPO1279",0.997,0.105
"SPO1280",0.908,0.044
"SPO1284",1.036,0.017
"SPO1285",0.944,0.078
"SPO1286",1.094,0.07
"SPO1287",0.665,0.26
"SPO1288",0.902,0.035
"SPO1289",0.99,0.051
"SPO1290",0.993,0.087
"SPO1291",0.98,0.04
"SPO1292",0.741,0.043
"SPO1293",0.939,0.051
"SPO1294",0.809,0.04
"SPO1295",0.947,0.048
"SPO1298",1.004,0.028
"SPO1299",0.987,0.054
"SPO1300",1.033,0.027
"SPO1301",1.01,0.031
"SPO1302",1.011,0.017
"SPO1303",0.956,0.084
"SPO1304",1.005,0.016
"SPO1305",0.976,0.019
"SPO1306",1.072,0.06
"SPO1307",1.081,0.059
"SPO1308",1.037,0.05
"SPO1309",0.937,0.115
"SPO1310",0.981,0.088
"SPO1310a",0.712,0.312
"SPO1311",1.021,0.035
"SPO1312",0.793,0.031
"SPO1314",1.052,0.028
"SPO1315",1.065,0.034
"SPO1316",1.086,0.055
"SPO1318",0.09,0.09
"SPO1319",0.953,0.05
"SPO1320",0.851,0.165
"SPO1321",1.132,0.088
"SPO1322",1.106,0.028
"SPO1323",0.987,0.07
"SPO1324",1.041,0.155
"SPO1325",0.866,0.071
"SPO1327",0.851,0.037
"SPO1328",0.882,0.023
"SPO1329",0.525,0.119
"SPO1330",0.761,0.072
"SPO1331",0.96,0.054
"SPO1332",0,NA
"SPO1333",1.077,0.04
"SPO1334",0.873,0.11
"SPO1335",0.542,0.276
"SPO1337",0.938,0.018
"SPO1337a",1.157,NA
"SPO1339",0.531,0.531
"SPO1340",0.954,0.045
"SPO1341",1.044,NA
"SPO1342",0.92,0.093
"SPO1343",0.935,0.077
"SPO1344",1.009,0.185
"SPO1345",0.54,0.187
"SPO1346",0.9,0.138
"SPO1347",1.017,0.04
"SPO1349",1.149,0.061
"SPO1351",0.067,0.067
"SPO1352a",1.119,0.052
"SPO1354",0.888,0.066
"SPO1356",1.07,0.073
"SPO1356a",0.735,0.083
"SPO1357",1.11,0.077
"SPO1358",0,NA
"SPO1359",0.739,0.056
"SPO1360",1.067,0.041
"SPO1361",0.957,0.092
"SPO1364a",0.951,0.071
"SPO1365",0.993,0.043
"SPO1366",0.067,0.067
"SPO1367",0.426,0.281
"SPO1368",0.729,0.047
"SPO1369",0.966,0.039
"SPO1370",0.944,0.006
"SPO1372",0.967,0.024
"SPO1373",0.906,0.032
"SPO1374",1.093,0.093
"SPO1375",0.974,0.045
"SPO1376",1.053,0.053
"SPO1379",0.972,0.089
"SPO1380",0.947,0.041
"SPO1381",0.659,0.345
"SPO1382",0.973,0.012
"SPO1383",0.833,0.019
"SPO1384",0.982,0.062
"SPO1385",0.978,0.027
"SPO1386",1.28,NA
"SPO1387",1.052,0.025
"SPO1388",0.937,0.069
"SPO1390",0,NA
"SPO1392",0.884,NA
"SPO1393",0,NA
"SPO1394",0.965,0.029
"SPO1395",1.135,0.184
"SPO1396",0.698,0.241
"SPO1397",1.023,0.039
"SPO1398",0.921,0.063
"SPO1399",0.703,0.235
"SPO1400",1.038,0.057
"SPO1401",0.748,0.123
"SPO1404",0.984,0.037
"SPO1405",0.932,0.023
"SPO1406",1.036,0.055
"SPO1407",0.842,0.159
"SPO1408",1.005,0.023
"SPO1409",1.272,0.034
"SPO1410",1.021,0.013
"SPO1411",0.967,0.046
"SPO1412",1.019,0.011
"SPO1412a",1.043,0.007
"SPO1413",1.037,0.029
"SPO1414",1.035,0.043
"SPO1415",0.87,0.14
"SPO1416",0.67,0.339
"SPO1417",0.953,0.066
"SPO1421",1.007,0.045
"SPO1424",0.963,0.071
"SPO1425",0.688,0.297
"SPO1426",1.055,0.033
"SPO1427",0.974,0.031
"SPO1429",1.038,0.046
"SPO1430",0.8,0.301
"SPO1431",1.044,0.045
"SPO1432",0.915,0.032
"SPO1433",0.866,0.058
"SPO1435",0.993,0.028
"SPO1436",1.081,0.038
"SPO1437",0.81,0.281
"SPO1438",0.878,0.295
"SPO1439",1.067,0.022
"SPO1440",1.012,0.048
"SPO1441",1.023,0.031
"SPO1442",0.959,0.058
"SPO1443",0.953,0.039
"SPO1444",0.989,0.066
"SPO1445",0.947,0.07
"SPO1446",0.847,0.081
"SPO1447",0.973,0.036
"SPO1448",0.874,0.055
"SPO1449",1.06,0.083
"SPO1450",0.945,0.043
"SPO1451",0.774,0.26
"SPO1452",0.985,0.026
"SPO1453",1.009,0.054
"SPO1454",0.97,0.071
"SPO1456",1.02,0.084
"SPO1457",1.006,0.079
"SPO1459",1.045,0.025
"SPO1460",1.006,0.134
"SPO1461",0.834,0.034
"SPO1462",0.964,0.02
"SPO1463",0.854,0.143
"SPO1464",0.914,0.324
"SPO1465",0.955,0.059
"SPO1466",1.267,0.119
"SPO1468",1.059,0.055
"SPO1469",1.154,0.15
"SPO1470",0.761,0.042
"SPO1471",1.103,0.092
"SPO1472",1.003,0.04
"SPO1473",0.865,0.12
"SPO1474",0.303,0.152
"SPO1475",0.955,0.039
"SPO1476",0.405,0.255
"SPO1477",0.977,0.141
"SPO1478",0.665,0.223
"SPO1479",0.847,0.024
"SPO1480",1.193,0.133
"SPO1481",0.834,0.026
"SPO1482",0.902,0.053
"SPO1483",0.782,0.103
"SPO1484",0.911,0.212
"SPO1485",0.972,0.045
"SPO1486",0.875,0.065
"SPO1488",0.983,0.058
"SPO1489",0.908,0.048
"SPO1490",0.925,0.04
"SPO1491",0.871,0.037
"SPO1492",0.894,0.035
"SPO1493",0.982,0.058
"SPO1494",1.121,0.151
"SPO1495",0.811,0.101
"SPO1496",1.034,0.02
"SPO1497",1.035,0.027
"SPO1498",1.062,0.034
"SPO1499",1.019,0.066
"SPO1501",0.936,0.108
"SPO1502",1.008,0.135
"SPO1503",0.95,0.039
"SPO1505",0.821,0.08
"SPO1506",0.843,0.063
"SPO1507",1.088,0.087
"SPO1508",0.754,0.102
"SPO1510",0.923,0.134
"SPO1513",1.009,0.09
"SPO1514",1.008,0.149
"SPO1515",0.959,0.026
"SPO1516",0.79,0.094
"SPO1517",0.813,0.07
"SPO1518",0.202,0.202
"SPO1519",0.947,0.014
"SPO1520",0.803,0.403
"SPO1521",0.929,0.056
"SPO1522",1.048,0.122
"SPO1524",0,NA
"SPO1525",0.845,0.135
"SPO1527",0.374,0.374
"SPO1529",0.751,0.252
"SPO1530",0.906,0.1
"SPO1531",1.271,0.154
"SPO1532",0.84,0.215
"SPO1533",0.745,0.192
"SPO1534",0.942,0.206
"SPO1535",0.845,0.165
"SPO1536",0.897,0.089
"SPO1538",0.855,0.126
"SPO1539",1.004,0.089
"SPO1540",0.889,0.065
"SPO1541",1.251,NA
"SPO1542",0.889,0.076
"SPO1543",0.919,0.19
"SPO1544",0.935,0.01
"SPO1545",1.053,0.009
"SPO1546",1.09,0.06
"SPO1547",0.937,0.092
"SPO1548",0.933,0.136
"SPO1549",1.29,0.043
"SPO1550",0.956,0.033
"SPO1551",1.038,0.036
"SPO1552",0.932,0.05
"SPO1553",0.731,0.068
"SPO1554",0.944,0.036
"SPO1555",1.051,0.012
"SPO1556",0.985,0.014
"SPO1557",1.05,0.02
"SPO1558",1.022,0.093
"SPO1559",1.015,0.05
"SPO1560",0.89,0.076
"SPO1561",1.023,0.031
"SPO1562",0.987,0.038
"SPO1563",0.791,0.402
"SPO1564",1.027,0.027
"SPO1565",1.093,0.066
"SPO1566",1.091,0.049
"SPO1567",0.936,0.09
"SPO1568",0.927,0.04
"SPO1569",0.853,0.069
"SPO1570",0.669,0.119
"SPO1571",0.94,0.037
"SPO1572",1.047,0.013
"SPO1573",1.009,0.155
"SPO1574",0.671,0.235
"SPO1575",0.832,0.039
"SPO1576",0.821,0.04
"SPO1578",1.052,0.026
"SPO1579",0.935,0.059
"SPO1580",0.901,0.061
"SPO1581",1.038,0.046
"SPO1582",0.555,0.258
"SPO1584",0.947,0.105
"SPO1585",0.945,0.069
"SPO1586",0.944,0.067
"SPO1587",0.873,0.101
"SPO1588",1.011,0.034
"SPO1589",1.04,0.078
"SPO1590",0.882,0.071
"SPO1591",1.139,0.09
"SPO1592",0.985,0.03
"SPO1593",0.863,0.099
"SPO1594",1.065,0.088
"SPO1595",0.47,0.47
"SPO1596",0.977,0.118
"SPO1597",0.979,0.067
"SPO1598",1.023,0.15
"SPO1599",0.96,0.058
"SPO1600",0.79,0.116
"SPO1601",0.965,0.054
"SPO1602",0.881,0.015
"SPO1603",0,NA
"SPO1604",0.467,0.2
"SPO1605",0.946,0.088
"SPO1606",0.846,0.06
"SPO1607",0.939,0.076
"SPO1608",0.947,0.055
"SPO1609",0.908,0.022
"SPO1610",0.989,0.065
"SPO1611",1.155,0.249
"SPO1612",0.915,0.046
"SPO1613",1.044,NA
"SPO1614",0.77,0.394
"SPO1615",0.981,0.065
"SPO1616",0.744,0.271
"SPO1617",0.956,0.021
"SPO1620",0.928,0.089
"SPO1621",0,0
"SPO1622",0.95,0.131
"SPO1623",0.997,0.084
"SPO1624",0.894,0.14
"SPO1625",0.94,0.047
"SPO1626",0.969,0.014
"SPO1627",0.636,0.636
"SPO1628",0.871,0.06
"SPO1629",1.096,0.043
"SPO1630",1.268,0.205
"SPO1633",0.81,0.292
"SPO1634",1.211,NA
"SPO1636",1.179,0.174
"SPO1638",1.026,0.025
"SPO1639",0.63,0.209
"SPO1640",1,0.033
"SPO1641",0.978,0.033
"SPO1642",0.925,0.092
"SPO1643",0.899,0.144
"SPO1644",0.946,0.059
"SPO1646",1.191,0.062
"SPO1647",0.899,0.065
"SPO1648",0.988,0.044
"SPO1649",1.143,0.065
"SPO1651",0.753,0.087
"SPO1652",0.891,0.066
"SPO1655",0.95,0.047
"SPO1656",1.011,0.019
"SPO1657",0.89,0.052
"SPO1658",0.991,0.094
"SPO1659",0.945,0.043
"SPO1660",1.042,0.046
"SPO1663",1.028,0.041
"SPO1668",0.967,0.05
"SPO1676",0.994,0.037
"SPO1677",0.295,0.191
"SPO1678",0.861,0.124
"SPO1679",0.985,0.07
"SPO1681",0.991,0.026
"SPO1682",0.989,0.092
"SPO1683",0.936,0.054
"SPO1685",1.037,0.076
"SPO1686",1.013,0.106
"SPO1687",1.037,0.009
"SPO1688",0.997,0.019
"SPO1689",1.014,0.034
"SPO1690",0.992,0.021
"SPO1693",1.054,0.007
"SPO1694",1.028,0.022
"SPO1695",1.003,0.033
"SPO1696",0.992,0.051
"SPO1697",0.907,0.022
"SPO1698",0.912,0.061
"SPO1699",1.129,0.037
"SPO1700",0.997,0.015
"SPO1701",0.982,0.039
"SPO1702",1.014,0.006
"SPO1703",0.952,0.028
"SPO1704",0.943,0.038
"SPO1705",0.91,0.027
"SPO1707",0.972,0.064
"SPO1707a",0.984,0.061
"SPO1708",1.029,0.139
"SPO1709",1.002,0.039
"SPO1710",0.922,0.048
"SPO1711",0.866,0.028
"SPO1713",0.955,0.152
"SPO1714",0.977,0.014
"SPO1715",0.984,0.054
"SPO1716",0.928,0.067
"SPO1717",0.762,0.154
"SPO1718",0.92,0.016
"SPO1719",0.879,0.161
"SPO1720",0.878,0.043
"SPO1721",0.975,0.132
"SPO1722",0.693,0.247
"SPO1723",1.023,0.008
"SPO1724",1.035,0.029
"SPO1725",1.088,0.048
"SPO1727",1.064,0.085
"SPO1728",1.083,0.132
"SPO1729",0,0
"SPO1734",0,0
"SPO1735",0,0
"SPO1736",0.954,0.047
"SPO1737",0.688,0.344
"SPO1738",1.112,0.122
"SPO1740",1.025,0.058
"SPO1741",1.026,0.038
"SPO1742",1.017,0.022
"SPO1743",1.045,0.081
"SPO1744",0.977,0.05
"SPO1745",0.83,0.169
"SPO1746",0.905,0.045
"SPO1747",0.758,0.339
"SPO1748",1.07,0.368
"SPO1749",0.999,NA
"SPO1751",1.035,0.057
"SPO1752",0,NA
"SPO1755",0.919,0.049
"SPO1756",1.107,0.029
"SPO1757",1.021,0.031
"SPO1761",1.047,0.054
"SPO1762",1.077,0.036
"SPO1763",0,NA
"SPO1764",0.981,0.028
"SPO1765",0.981,0.089
"SPO1766",0.997,0.084
"SPO1767",0.828,0.311
"SPO1769",1.082,0.098
"SPO1770",0.975,0.041
"SPO1771",0.993,0.074
"SPO1772",1.189,0.073
"SPO1773",0.956,0.053
"SPO1774",0.936,0.061
"SPO1775",0.918,0.04
"SPO1776",1.051,0.046
"SPO1777",1.071,0.021
"SPO1779",0.923,0.095
"SPO1780",1.119,0.052
"SPO1781",1.137,0.013
"SPO1782",1.055,0.064
"SPO1783",1.029,0.032
"SPO1784",0.69,0.23
"SPO1785",0.995,0.03
"SPO1786",0.944,0.051
"SPO1787",1.08,0.033
"SPO1788",1.105,0.108
"SPO1789",0.997,0.057
"SPO1790",1.008,0.049
"SPO1791",1.076,0.084
"SPO1792",0.921,0.096
"SPO1793",0.976,0.078
"SPO1794",0.959,0.065
"SPO1795",0.518,0.276
"SPO1796",0.958,0.04
"SPO1798",0.949,0.09
"SPO1799",0.368,NA
"SPO1800",0.975,0.046
"SPO1801",0.931,0.041
"SPO1804",1.019,0.078
"SPO1806",0.989,0.023
"SPO1807",1.314,NA
"SPO1808",0.92,0.139
"SPO1809",0.949,0.031
"SPO1810",0.887,0.093
"SPO1812",0.968,0.024
"SPO1813",0.961,0.054
"SPO1814",1,0.044
"SPO1815",0.964,0.014
"SPO1816",0.967,0.031
"SPO1817",0.856,0.192
"SPO1818",0.894,0.047
"SPO1819",1.457,0.227
"SPO1820",0.946,0.048
"SPO1822",1.004,0.074
"SPO1823",1.144,0.176
"SPO1825",0.83,0.092
"SPO1826",1.089,0.045
"SPO1828",0.926,0.06
"SPO1829",0.949,0.179
"SPO1830",1.148,0.05
"SPO1831",1.118,0.059
"SPO1832",0.993,0.01
"SPO1833",1.027,0.04
"SPO1834",1.017,0.041
"SPO1835",1.123,0.071
"SPO1836",0.996,0.019
"SPO1837",0.938,0.022
"SPO1838",0.942,0.09
"SPO1839",0.894,0.046
"SPO1840",0.961,0.007
"SPO1841",1.022,0.039
"SPO1842",0,NA
"SPO1843",1.004,0.153
"SPO1844",0.817,0.157
"SPO1845",0.952,0.051
"SPO1846",1.01,0.049
"SPO1847",1.023,0.031
"SPO1848",0.891,0.025
"SPO1849",0.899,0.104
"SPO1850",0.952,0.039
"SPO1851",0.813,0.277
"SPO1852",1.055,0.045
"SPO1853",1.151,0.105
"SPO1854",1.078,0.034
"SPO1855",1.102,0.055
"SPO1856",1.035,0.169
"SPO1857",0.91,0.072
"SPO1858",0.318,0.214
"SPO1859",1,0.037
"SPO1860",1.056,0.024
"SPO1861",0.778,0.094
"SPO1862",1.075,0.032
"SPO1863",0.7,0.087
"SPO1865",1.221,NA
"SPO1866",1.14,0.022
"SPO1868",0,0
"SPO1869",0.78,0.165
"SPO1870",0.412,0.075
"SPO1871",1.031,0.028
"SPO1873",1.081,0.013
"SPO1874",1.065,0.025
"SPO1875",1.001,0.038
"SPO1876",1.042,0.012
"SPO1878",0.971,0.086
"SPO1879",1.061,0.144
"SPO1882",1.026,0.034
"SPO1883",0.973,0.02
"SPO1884",0,0
"SPO1885",0.86,0.187
"SPO1886",1.007,0.066
"SPO1887",0.319,0.184
"SPO1888",0.213,0.213
"SPO1889",0.508,0.071
"SPO1890",0.35,0.202
"SPO1891",0.905,0.113
"SPO1893",1.05,0.05
"SPO1897",1.06,0.122
"SPO1898",1.037,0.051
"SPO1900",0.893,0.103
"SPO1901",1.136,0.074
"SPO1902",1.122,0.061
"SPO1903",0.885,0.072
"SPO1905",1.041,0.023
"SPO1906",0.957,0.105
"SPO1907",1.02,0.013
"SPO1908",1.014,0.038
"SPO1909",0.898,0.066
"SPO1911",0.877,0.085
"SPO1912",1.033,0.028
"SPO1913",0.952,0.023
"SPO1914",0.956,0.078
"SPO1915",1.232,NA
"SPO1916",1.021,0.063
"SPO1917",0.914,0.028
"SPO1918",1.012,0.096
"SPO1919",1.016,0.065
"SPO1920",0.849,0.102
"SPO1921",1.036,0.01
"SPO1922",1.028,0.01
"SPO1923",1.123,0.012
"SPO1925",1.04,0.014
"SPO1926",1.024,0.006
"SPO1927",1.047,0.012
"SPO1928",1.081,0.016
"SPO1929",1.061,0.047
"SPO1931",1.149,0.064
"SPO1932",1.058,0.018
"SPO1933",0.978,0.055
"SPO1934",1.051,0.049
"SPO1935",0.979,0.03
"SPO1936",0.968,0.027
"SPO1937",1.041,0.074
"SPO1938",0.911,0.031
"SPO1939",1.017,0.03
"SPO1940",1.077,0.075
"SPO1941",1.051,0.015
"SPO1943",1.001,0.032
"SPO1944",0.988,0.063
"SPO1946",1.003,0.025
"SPO1947",0.979,0.043
"SPO1948",1.059,0.024
"SPO1949",1.038,0.023
"SPO1950",1.031,0.017
"SPO1951",0.951,0.03
"SPO1952",0.992,0.091
"SPO1953",0.795,0.271
"SPO1954",1.018,0.138
"SPO1955",0.728,0.25
"SPO1956",0.929,0.065
"SPO1957",1.035,0.042
"SPO1958",0.823,0.146
"SPO1959",1.011,0.032
"SPO1960",1.014,0.022
"SPO1961",0.999,0.097
"SPO1962",0.766,0.116
"SPO1963",1.018,0.038
"SPO1964",0.949,0.045
"SPO1966",1.302,0.226
"SPO1967",0.911,0.043
"SPO1969",0.995,0.053
"SPO1970",0.817,0.181
"SPO1971",0.818,0.113
"SPO1972",1.171,0.082
"SPO1973",0.135,0.135
"SPO1974",0.964,0.008
"SPO1975",0.965,0.242
"SPO1977",0.963,0.016
"SPO1978",0.82,0.051
"SPO1982",0.873,0.113
"SPO1983",1.05,0.024
"SPO1984",0.819,0.021
"SPO1985",0.893,0.057
"SPO1986",0.612,0.206
"SPO1987",1.098,0.053
"SPO1988",1.018,0.037
"SPO1991",1.006,0.033
"SPO1992",0.977,0.043
"SPO1994",1.041,0.136
"SPO1995",0.899,0.017
"SPO1996",0.906,0.075
"SPO1997",0.962,0.043
"SPO1998",0.909,0.04
"SPO1999",0.996,0.007
"SPO2000",0.657,0.331
"SPO2001",0.835,0.06
"SPO2002",0.975,0.065
"SPO2003",0.87,0.039
"SPO2004",1.014,0.045
"SPO2005",0.992,0.085
"SPO2006",0.825,0.067
"SPO2007",0.985,0.039
"SPO2008",1.219,0.164
"SPO2009",0.578,0.214
"SPO2010",1.011,0.065
"SPO2013",0.981,0.007
"SPO2015",0.485,0.334
"SPO2016",1.199,0.047
"SPO2021",0.544,0.544
"SPO2023",0.602,0.602
"SPO2024",0.583,NA
"SPO2025",0.931,0.118
"SPO2028",1.068,0.018
"SPO2029",1.026,0.021
"SPO2030",1.043,0.082
"SPO2031",1.006,0.019
"SPO2032",0.948,0.058
"SPO2034",0.956,0.044
"SPO2035",0.655,0.33
"SPO2036",0.961,0.009
"SPO2037",1.08,0.036
"SPO2038",1.082,0.031
"SPO2039",0.187,0.187
"SPO2040",0.923,0.056
"SPO2041",0.143,0.052
"SPO2042",0.926,0.464
"SPO2044",0.988,0.024
"SPO2045",1.019,0.024
"SPO2046",0.426,0.106
"SPO2047",0,0
"SPO2048",1.069,0.106
"SPO2049",0.926,0.042
"SPO2050",0.971,0.052
"SPO2052",0.976,0.08
"SPO2053",1.041,0.034
"SPO2055",1.006,0.048
"SPO2057",0.876,0.044
"SPO2058",0.93,0.05
"SPO2059",0.906,0.055
"SPO2060",1.031,0.049
"SPO2061",1.019,0.169
"SPO2062",0.985,0.01
"SPO2063",1.116,0.04
"SPO2064",1.075,0.043
"SPO2065",1.089,0.051
"SPO2066",0.581,0.255
"SPO2067",0.981,0.066
"SPO2068",0.983,0.03
"SPO2069",0.994,0.029
"SPO2070",0.974,0.06
"SPO2071",1.025,0.048
"SPO2072",1.029,0.042
"SPO2073",1.058,0.024
"SPO2074",0.984,0.018
"SPO2075",1.052,0.029
"SPO2077",0.997,0.101
"SPO2079",1.016,0.059
"SPO2080",1.02,0.046
"SPO2081",0.875,0.042
"SPO2082",0.991,0.23
"SPO2084",0.998,0.056
"SPO2086",0.903,0.042
"SPO2087",0.313,0.143
"SPO2088",0.424,0.259
"SPO2089",0.84,0.132
"SPO2091",1.018,0.026
"SPO2092",1.107,0.102
"SPO2093",0.925,0.1
"SPO2094",0.942,0.073
"SPO2095",1.019,0.056
"SPO2097",0.892,0.039
"SPO2098",0.889,0.084
"SPO2099",0.963,0.073
"SPO2100",1.018,0.042
"SPO2101",0.947,0.014
"SPO2103",1.088,0.031
"SPO2104",0.957,0.038
"SPO2105",0.951,0.045
"SPO2106",0.971,0.044
"SPO2107",1.057,0.056
"SPO2108",1.077,0.019
"SPO2110",0.84,0.029
"SPO2111",1.04,0.086
"SPO2112",0.808,0.187
"SPO2116",0.972,0.05
"SPO2117",0.921,0.069
"SPO2118",1.015,0.017
"SPO2119",0.952,0.039
"SPO2120",1.114,0.033
"SPO2121",0.998,0.025
"SPO2122",1.074,0.062
"SPO2123",1.019,0.072
"SPO2124",0.977,0.027
"SPO2125",0.783,0.318
"SPO2127",0.715,0.249
"SPO2128",0.889,0.068
"SPO2129",0.899,0.309
"SPO2130",1.036,0.017
"SPO2132",0.998,0.015
"SPO2133",1.046,0.033
"SPO2134",0.986,0.049
"SPO2135",1.232,0.142
"SPO2136",1.037,0.019
"SPO2137",0.826,0.132
"SPO2139",0.81,0.16
"SPO2140",1.043,0.036
"SPO2142",1.007,0.081
"SPO2143",0.861,0.155
"SPO2144",0.965,0.011
"SPO2145",0.323,0.151
"SPO2146",0.224,0.128
"SPO2147",0.986,0.021
"SPO2148",1.05,0.046
"SPO2149",0,0
"SPO2150",0.11,0.11
"SPO2151",0.199,0.199
"SPO2152",0.838,0.072
"SPO2153",0.97,0.045
"SPO2155",0.926,0.08
"SPO2157",0,NA
"SPO2158",0.998,0.023
"SPO2159",1.065,0.054
"SPO2160",0,0
"SPO2161",1.008,0.012
"SPO2163",0.797,0.268
"SPO2164",0.999,0.027
"SPO2166",1.073,0.037
"SPO2167",0.999,0.033
"SPO2168",0.639,0.04
"SPO2169",0.507,0.265
"SPO2170",0.973,0.047
"SPO2171",1.011,0.063
"SPO2173",0.135,0.135
"SPO2174",0.935,0.059
"SPO2176",0.98,0.029
"SPO2177",0.939,0.05
"SPO2178",0.955,0.041
"SPO2180",1.106,0.021
"SPO2182",0.776,0.063
"SPO2183",0.905,0.07
"SPO2184",1.052,0.018
"SPO2185",0.968,0.042
"SPO2186",1.073,0.039
"SPO2187",1.04,0.056
"SPO2188",0.935,0.141
"SPO2189",0.978,0.012
"SPO2190",1.097,0.183
"SPO2191",0.912,0.046
"SPO2192",0.995,0.103
"SPO2192a",0.968,0.03
