"spo","meanW","semW"
"SPO1072",0.88,0.12
"SPO1073",1.02,0.1
"SPO1074",1.03,0.04
"SPO1075",0.98,0.03
"SPO1076",0.98,0.02
"SPO1077",1.05,0.06
"SPO1078",1.02,0.01
"SPO1079",0.82,0.31
"SPO1080",1.01,0.11
"SPO1081",1.09,0.05
"SPO1082",1.15,0.41
"SPO1083",1.03,0.02
"SPO1084",1.06,0.26
"SPO1085",0.87,0.06
"SPO1086",0.77,0.26
"SPO1087",1.02,0.04
"SPO1088",1.05,0.03
"SPO1089",1.02,0.08
"SPO1090",0.98,0.02
"SPO1091",0.6,0.6
"SPO1092",0.94,0.04
"SPO1093",0.96,0.04
"SPO1094",0.39,0.23
"SPO1094a",1,0.02
"SPO1095",0.97,0.02
"SPO1097",0.4,0.15
"SPO1098",0.8,0.1
"SPO1101",0.35,0.21
"SPO1102",0,NA
"SPO1103",0.98,0.05
"SPO1104",1,0.04
"SPO1106",0.62,0.24
"SPO1107",0.96,0.01
"SPO1108",0.98,0.03
"SPO1109",0.95,0.02
"SPO1110",0.93,0.07
"SPO1111",0.97,0.12
"SPO1112",0.99,0.04
"SPO1113",1.05,0.02
"SPO1114",0.98,0.03
"SPO1115",1,0.02
"SPO1116",1.01,0.01
"SPO1117",0.62,0.06
"SPO1119",1.03,0.06
"SPO1120",0.87,0.04
"SPO1122",1.08,0.09
"SPO1125",1.05,0.06
"SPO1126",1.08,0.04
"SPO1127",0.9,0.1
"SPO1128",1.06,0.05
"SPO1129",1.02,0.03
"SPO1130",0.99,0.13
"SPO1131",1.02,0.02
"SPO1132",1.07,0.06
"SPO1133",0.97,0.05
"SPO1134",1.02,0.06
"SPO1135",1.07,0.05
"SPO1136",0.93,0.06
"SPO1137",0.89,0.02
"SPO1138",0.87,0.06
"SPO1139",0.9,0.06
"SPO1140",0.94,0.06
"SPO1141",0.9,0.17
"SPO1142",0.92,0.02
"SPO1143",0.86,0.09
"SPO1144",0.93,0.04
"SPO1145",1,0.03
"SPO1146",0.98,0.04
"SPO1147",0.9,0.07
"SPO1148",0.93,0.02
"SPO1150",1.04,0.05
"SPO1151",0.93,NA
"SPO1152",0.99,0.06
"SPO1153",0.97,0.09
"SPO1154",0.95,0.03
"SPO1155",0.16,0.16
"SPO1159",0.86,0.06
"SPO1160",0.91,0.04
"SPO1161",1,0.02
"SPO1164",0.91,0.13
"SPO1165",0.96,0.04
"SPO1166",1,0.04
"SPO1168",0.92,0.32
"SPO1171",0.99,0.01
"SPO1172",1.04,0.03
"SPO1173",0.92,0.07
"SPO1174",0.95,0.06
"SPO1175",0.98,0.04
"SPO1176",1,0.02
"SPO1185",1.01,0.01
"SPO1186",0.76,0.02
"SPO1188",0.96,0.04
"SPO1189",1.2,0.05
"SPO1190",0.62,0.31
"SPO1191",0.77,0.22
"SPO1192",1.01,0.03
"SPO1197",0.98,0.05
"SPO1199",0.87,0.45
"SPO1204",0.95,0.06
"SPO1205",1.31,NA
"SPO1206",0.57,0.2
"SPO1207",1.05,0.05
"SPO1208",0.52,0.52
"SPO1209",0.98,0.03
"SPO1210",1,0.02
"SPO1211",1,0.04
"SPO1212",1.04,0.03
"SPO1213",0.98,0.05
"SPO1214",0.99,0.03
"SPO1215",0.96,0.04
"SPO1216",0.89,0.02
"SPO1217",0.92,0.1
"SPO1218",0.92,0.01
"SPO1219",1.05,0.01
"SPO1220",0.94,0.04
"SPO1221",1,0
"SPO1222",0.93,0
"SPO1223",0.92,0.05
"SPO1224",0.92,0.03
"SPO1225",0.79,0.06
"SPO1226",0.96,0.01
"SPO1226a",1.01,0.02
"SPO1227",0.97,0.03
"SPO1228",0.96,0.03
"SPO1229",0.96,0.04
"SPO1230",0.93,0.01
"SPO1231",0.95,0.01
"SPO1232",0.84,0.05
"SPO1233",0.92,0
"SPO1234",1.01,0.02
"SPO1235",0.96,0.01
"SPO1236",0.99,0.01
"SPO1237",0.96,0.01
"SPO1240",0.83,0.05
"SPO1241",1.04,0.03
"SPO1243",1.04,0.11
"SPO1244",1.02,0.14
"SPO1245",1.01,0.02
"SPO1246",0.78,0.11
"SPO1247",0.86,0.05
"SPO1249",1.04,0.01
"SPO1250",1.04,0.08
"SPO1251",0.9,0.09
"SPO1252a",1.07,0.04
"SPO1254",1.07,0.01
"SPO1255",1.05,0.07
"SPO1256",0.89,0.03
"SPO1257",1.02,0.08
"SPO1259",0.93,0.02
"SPO1260",1.03,0.04
"SPO1262",0.85,0.1
"SPO1263",1.01,0.01
"SPO1264",1.03,0.02
"SPO1265",0.55,0.35
"SPO1267",1.1,NA
"SPO1268",1.07,0.11
"SPO1270",0.99,0.09
"SPO1271",1,0.03
"SPO1272",1.04,0.02
"SPO1274",1,0.02
"SPO1275",1.06,0.08
"SPO1276",1.05,0.08
"SPO1277",1.01,0.02
"SPO1278",0.92,0.03
"SPO1279",0.94,0.14
"SPO1280",0.92,0.04
"SPO1284",1.01,0.03
"SPO1285",0.94,0
"SPO1286",0.92,0.12
"SPO1287",0.8,0.12
"SPO1288",0.84,0.03
"SPO1289",0.96,0.01
"SPO1290",1.11,0.08
"SPO1291",1,0.04
"SPO1292",0.86,0.11
"SPO1293",0.91,0.07
"SPO1294",0.86,0.05
"SPO1295",0.97,0.02
"SPO1298",0.98,0.03
"SPO1299",0.96,0.02
"SPO1300",0.98,0.03
"SPO1301",1.03,0.09
"SPO1302",0.97,0.05
"SPO1303",0.95,0.06
"SPO1304",0.94,0.04
"SPO1305",1,0.03
"SPO1306",1.03,0.05
"SPO1307",1.03,0.06
"SPO1308",1,0.07
"SPO1309",0.86,0.05
"SPO1310",1.01,0.12
"SPO1310a",0.73,0.24
"SPO1311",1.03,0.03
"SPO1312",0.75,0.39
"SPO1314",1.04,0.02
"SPO1315",1.11,0.01
"SPO1316",1.06,0.05
"SPO1318",0.35,0.12
"SPO1319",0.82,0.03
"SPO1320",0.76,0.04
"SPO1321",1.18,0.27
"SPO1322",1,0.02
"SPO1323",0.98,0.05
"SPO1324",1.04,0.17
"SPO1325",0.83,0.12
"SPO1327",0.89,0.05
"SPO1328",0.96,0.03
"SPO1329",0.6,0.1
"SPO1330",0.82,0.1
"SPO1331",0.92,0.02
"SPO1332",0,NA
"SPO1333",1.05,0.04
"SPO1334",0.94,0.14
"SPO1335",0.89,0.06
"SPO1337",0.92,0.02
"SPO1337a",0.7,0.69
"SPO1339",0,NA
"SPO1340",0.88,0.06
"SPO1342",0.85,0.04
"SPO1343",0.99,0.04
"SPO1344",0.82,NA
"SPO1345",0.28,0.17
"SPO1346",1.14,0.02
"SPO1347",1.09,0.02
"SPO1349",1.13,0.07
"SPO1351",0.12,0.12
"SPO1352a",1.11,0.06
"SPO1354",0.97,0.05
"SPO1356",1.12,0.1
"SPO1356a",0.6,0.05
"SPO1357",1.04,0.03
"SPO1358",0,NA
"SPO1359",0.83,0.04
"SPO1360",1.07,0.07
"SPO1361",1.07,0.05
"SPO1364a",1.01,0.08
"SPO1365",0.92,0.02
"SPO1366",0,0
"SPO1367",0,0
"SPO1368",0.94,0.07
"SPO1369",0.87,0.04
"SPO1370",0.96,0.04
"SPO1372",1,0.01
"SPO1373",0.84,0.03
"SPO1374",1.07,0.06
"SPO1375",0.92,0.04
"SPO1376",1.06,0.05
"SPO1379",1.03,0.07
"SPO1380",0.93,0.03
"SPO1381",0.86,0.52
"SPO1382",0.99,0.04
"SPO1383",0.9,0.01
"SPO1384",0.92,0.01
"SPO1385",0.94,0.03
"SPO1387",1.07,0.01
"SPO1388",0.88,0.04
"SPO1390",0,NA
"SPO1392",0,NA
"SPO1393",0.84,NA
"SPO1394",0.92,0.02
"SPO1395",0.77,0.4
"SPO1396",0.84,0.04
"SPO1397",1.02,0.05
"SPO1398",0.87,0.05
"SPO1399",0.79,0.04
"SPO1400",0.77,0.26
"SPO1401",0.86,0.06
"SPO1404",0.98,0.04
"SPO1405",0.91,0.05
"SPO1406",0.94,0.07
"SPO1407",0.84,0.07
"SPO1408",0.99,0.04
"SPO1409",1.13,0.03
"SPO1410",1,0.06
"SPO1411",0.98,0.08
"SPO1412",1.02,0.03
"SPO1412a",1.04,0.01
"SPO1413",1.04,0.02
"SPO1414",1,0.08
"SPO1415",0,0
"SPO1416",0.54,0.3
"SPO1417",0.94,0.04
"SPO1421",1,0.03
"SPO1424",0.9,0.04
"SPO1425",0.57,0.31
"SPO1426",1.01,0.03
"SPO1427",0.98,0.03
"SPO1429",1,0.07
"SPO1430",0.68,0.23
"SPO1431",1.03,0.03
"SPO1432",1.02,0.06
"SPO1433",0.84,0.06
"SPO1435",1,0.02
"SPO1436",0.83,0.12
"SPO1437",0.79,0.29
"SPO1438",1.02,0.15
"SPO1439",1.06,0.01
"SPO1440",1,0.07
"SPO1441",0.98,0.02
"SPO1442",1.02,0.04
"SPO1443",0.94,0.04
"SPO1444",0.96,0.03
"SPO1445",0.99,0.12
"SPO1446",1.06,0.13
"SPO1447",0.97,0.05
"SPO1448",1.04,0.07
"SPO1449",1,0.19
"SPO1450",0.96,0.01
"SPO1451",0.9,0.13
"SPO1452",0.82,0.05
"SPO1453",1.06,0.06
"SPO1454",0.99,0.06
"SPO1456",1.05,0.03
"SPO1457",0.92,0.13
"SPO1459",0.96,0.03
"SPO1460",0.92,0.1
"SPO1461",0.97,0.03
"SPO1462",0.91,0.07
"SPO1463",0.88,0.09
"SPO1464",0.74,0.12
"SPO1465",0.92,0.04
"SPO1466",0.75,0.38
"SPO1468",0.94,0.16
"SPO1469",1,0.11
"SPO1470",0.87,0.03
"SPO1471",0.72,0.25
"SPO1472",1.01,0.06
"SPO1473",0.86,0.08
"SPO1474",0.64,0.2
"SPO1475",1.03,0.11
"SPO1476",0.48,0.28
"SPO1477",1.1,0.06
"SPO1478",0.68,0.07
"SPO1479",0.87,0.03
"SPO1480",0.9,0
"SPO1481",0.8,0.07
"SPO1482",0.94,0.02
"SPO1483",0.72,0.06
"SPO1484",1.07,0.33
"SPO1485",0.98,0.11
"SPO1486",0.81,0.03
"SPO1488",0.91,0.04
"SPO1489",0.93,0.07
"SPO1490",0.95,0.06
"SPO1491",0.84,0.1
"SPO1492",0.92,0.03
"SPO1493",0.96,0.04
"SPO1494",1.15,0.1
"SPO1495",0.5,0.23
"SPO1496",1.04,0.03
"SPO1497",0.96,0.06
"SPO1498",1.05,0.04
"SPO1499",1.01,0.08
"SPO1501",0.98,0.03
"SPO1502",0.87,0.03
"SPO1503",0.79,0.15
"SPO1505",0.77,0.14
"SPO1506",0.85,0.03
"SPO1507",0.99,0.08
"SPO1508",0.99,0.06
"SPO1510",0.83,0.15
"SPO1511",1.34,NA
"SPO1513",0.88,0.12
"SPO1514",1,0.15
"SPO1515",0.94,0.06
"SPO1516",0.59,0.25
"SPO1517",0.95,0.04
"SPO1518",0,0
"SPO1519",0.91,0.03
"SPO1520",0.46,0.46
"SPO1521",0.92,0.06
"SPO1522",0.56,0.34
"SPO1524",0,NA
"SPO1525",0.88,0.07
"SPO1526",1.07,NA
"SPO1527",1.09,0.24
"SPO1529",0.76,0.26
"SPO1530",1.03,0.06
"SPO1531",1.06,NA
"SPO1532",0.83,0.07
"SPO1533",0.54,0.31
"SPO1534",0.7,0.34
"SPO1535",0.96,0.07
"SPO1536",0.8,0.1
"SPO1538",1.05,0.06
"SPO1539",1,0.1
"SPO1540",0.86,0.07
"SPO1541",1.31,NA
"SPO1542",1.02,0.05
"SPO1543",0.97,0.05
"SPO1544",0.86,0.05
"SPO1545",0.95,0.02
"SPO1546",0.85,0.15
"SPO1547",0.95,0.07
"SPO1548",0.81,0.28
"SPO1549",1.25,0.11
"SPO1550",0.85,0.08
"SPO1551",1.01,0.04
"SPO1552",0.98,0.02
"SPO1553",0.74,0.07
"SPO1554",0.95,0.08
"SPO1555",1.06,0.01
"SPO1556",0.99,0.01
"SPO1557",1.04,0.02
"SPO1558",0.98,0.13
"SPO1559",1.04,0.04
"SPO1560",1.06,0.04
"SPO1561",0.97,0.08
"SPO1562",0.92,0.05
"SPO1563",0.6,0.6
"SPO1564",1,0.13
"SPO1565",0.74,0.25
"SPO1566",1.1,0.03
"SPO1567",0.9,0.14
"SPO1568",0.74,0.25
"SPO1569",1.04,0.09
"SPO1570",0.76,0.1
"SPO1571",1.06,0.02
"SPO1572",1.01,0.03
"SPO1573",0.83,0.3
"SPO1574",0.88,0.13
"SPO1575",0.69,0.04
"SPO1576",0.86,0.04
"SPO1578",1.01,0.1
"SPO1579",0.95,0.09
"SPO1580",1.08,0.06
"SPO1581",1.1,0.07
"SPO1582",0.38,0.22
"SPO1584",0.95,0.14
"SPO1585",1,0.03
"SPO1586",1.01,0.06
"SPO1587",0.93,0.09
"SPO1588",0.84,0.09
"SPO1589",0.96,0.11
"SPO1590",0.95,0.07
"SPO1591",1.18,0.08
"SPO1592",0.91,0.02
"SPO1593",0.81,0.06
"SPO1594",1.11,0.09
"SPO1595",0.43,NA
"SPO1596",1.17,0.16
"SPO1597",1.08,0.07
"SPO1598",1.11,0.1
"SPO1599",0.92,0.08
"SPO1600",0.97,0.11
"SPO1601",1.03,0.07
"SPO1602",1.06,0.16
"SPO1603",0,NA
"SPO1604",0.62,0.22
"SPO1605",0.91,0.09
"SPO1606",0.79,0.06
"SPO1607",0.79,0.27
"SPO1608",1.04,0.04
"SPO1609",0.98,0.05
"SPO1610",0.88,0.15
"SPO1611",1.08,0.25
"SPO1612",0.78,0.11
"SPO1614",0.96,0.08
"SPO1615",1.07,0.06
"SPO1616",0.9,0.18
"SPO1617",0.94,0.05
"SPO1620",0.69,0.26
"SPO1621",1.14,0.04
"SPO1622",0.78,0.1
"SPO1623",1.07,0.12
"SPO1624",1,0.07
"SPO1625",0.98,0.07
"SPO1626",0.96,0.01
"SPO1627",0,NA
"SPO1628",0.79,0.08
"SPO1629",1.05,0.07
"SPO1630",0.73,0.48
"SPO1633",1.11,0.1
"SPO1636",0.96,0.35
"SPO1638",0.93,0.08
"SPO1639",0.83,0.29
"SPO1640",1.04,0.04
"SPO1641",0.88,0.07
"SPO1642",0.87,0.04
"SPO1643",0.95,0.06
"SPO1644",0.86,0.04
"SPO1646",0.83,0.18
"SPO1647",0.84,0.04
"SPO1648",0.86,0.05
"SPO1649",1.17,0.05
"SPO1651",0.84,0.08
"SPO1652",0.88,0.04
"SPO1655",0.98,0.04
"SPO1656",0.97,0.02
"SPO1657",0.91,0.03
"SPO1658",0.96,0.05
"SPO1659",0.94,0.04
"SPO1660",0.97,0.25
"SPO1663",1.04,0.06
"SPO1668",0.93,0.08
"SPO1676",1.02,0.01
"SPO1677",0,0
"SPO1678",1.04,0.09
"SPO1679",1.02,0.01
"SPO1681",0.94,0.05
"SPO1682",0.9,0.09
"SPO1683",0.79,0.14
"SPO1685",0.96,0.11
"SPO1686",0.98,0.1
"SPO1687",0.97,0.05
"SPO1688",0.88,0.03
"SPO1689",0.93,0.06
"SPO1690",1.02,0.03
"SPO1693",1.03,0.01
"SPO1694",1,0.01
"SPO1695",0.98,0.02
"SPO1696",0.96,0.06
"SPO1697",0.97,0.02
"SPO1698",0.92,0.07
"SPO1699",1.09,0.07
"SPO1700",0.94,0.06
"SPO1701",0.99,0.04
"SPO1702",0.94,0.03
"SPO1703",0.94,0.03
"SPO1704",0.94,0.06
"SPO1705",0.9,0.05
"SPO1707",1.05,0.01
"SPO1707a",0.96,0.05
"SPO1708",1.07,0.01
"SPO1709",0.96,0.06
"SPO1710",0.98,0.03
"SPO1711",0.77,0.08
"SPO1713",1,0.09
"SPO1714",0.96,0.04
"SPO1715",0.78,0.13
"SPO1716",0.97,0.04
"SPO1717",0.87,0.08
"SPO1718",0.89,0.05
"SPO1719",0.98,0.13
"SPO1720",1.03,0.07
"SPO1721",0.88,0.14
"SPO1722",0.81,0.14
"SPO1723",1.08,0.02
"SPO1724",0.91,0.09
"SPO1725",1.1,0.02
"SPO1727",0.24,0.24
"SPO1728",1.05,0.07
"SPO1729",0.07,0.07
"SPO1734",0.23,0.23
"SPO1735",0.78,0.42
"SPO1736",0.97,0.07
"SPO1737",0.6,0.34
"SPO1738",1.23,0.11
"SPO1740",1.03,0.04
"SPO1741",0.92,0.07
"SPO1742",0.93,0.03
"SPO1743",1.08,0.07
"SPO1744",1.03,0.04
"SPO1745",0.88,0.1
"SPO1746",0.93,0.03
"SPO1747",0.43,NA
"SPO1748",1.24,0.09
"SPO1751",1.04,0.02
"SPO1752",0,NA
"SPO1755",0.96,0.03
"SPO1756",1.09,0.01
"SPO1757",0.95,0.02
"SPO1761",1.01,0.08
"SPO1762",1.06,0.04
"SPO1763",0,NA
"SPO1764",1.01,0.07
"SPO1765",0.98,0.05
"SPO1766",1.07,0.09
"SPO1767",1.16,0.08
"SPO1769",1.1,0.01
"SPO1770",0.9,0.05
"SPO1771",1.05,0.05
"SPO1772",1.14,0.04
"SPO1773",0.98,0.04
"SPO1774",0.86,0.11
"SPO1775",0.82,0.03
"SPO1776",1.08,0.03
"SPO1777",1.06,0.01
"SPO1779",0.91,0.07
"SPO1780",1.09,0.05
"SPO1781",1.07,0.07
"SPO1782",0.84,0.1
"SPO1783",1.03,0.03
"SPO1784",0.28,0.28
"SPO1785",1.01,0.02
"SPO1786",0.96,0.07
"SPO1787",1.02,0.08
"SPO1788",0.96,0.1
"SPO1789",1,0.08
"SPO1790",1.09,0.02
"SPO1791",1.08,0.07
"SPO1792",0.8,0.31
"SPO1793",0.94,0.09
"SPO1794",0.9,0.12
"SPO1795",0.55,0.28
"SPO1796",0.92,0.02
"SPO1798",0.93,0.08
"SPO1799",0.97,NA
"SPO1800",0.88,0.03
"SPO1801",0.98,0.08
"SPO1804",0.98,0.04
"SPO1806",0.97,0.03
"SPO1808",0.97,0.02
"SPO1809",0.94,0.03
"SPO1810",0.91,0.01
"SPO1812",1.04,0.01
"SPO1813",1.02,0.01
"SPO1814",1.02,0.01
"SPO1815",1,0.05
"SPO1816",0.96,0.02
"SPO1817",0.64,0.22
"SPO1818",0.85,0.08
"SPO1819",1.17,0.45
"SPO1820",0.96,0.07
"SPO1822",0.92,0.07
"SPO1823",0.73,0.37
"SPO1825",0.83,0.05
"SPO1826",0.99,0.12
"SPO1828",0.95,0.06
"SPO1829",0.99,0.1
"SPO1830",1.11,0.1
"SPO1831",1.18,0.05
"SPO1832",1.04,0.05
"SPO1833",1.06,0.02
"SPO1834",1.03,0.03
"SPO1835",1.24,0.06
"SPO1836",0.99,0.04
"SPO1837",0.92,0.02
"SPO1838",0.92,0.04
"SPO1839",0.84,0.07
"SPO1840",0.88,0.15
"SPO1841",1.01,0.03
"SPO1842",1.14,0.14
"SPO1843",1.13,0.1
"SPO1844",0.46,0.45
"SPO1845",0.88,0.06
"SPO1846",0.93,0.1
"SPO1847",0.95,0.02
"SPO1848",0.91,0.09
"SPO1849",0.96,0.07
"SPO1850",0.49,0.31
"SPO1851",0.54,0.33
"SPO1852",1.04,0.06
"SPO1853",1.04,0.12
"SPO1854",1.09,0.03
"SPO1855",1.07,0.04
"SPO1856",1.01,0.04
"SPO1857",0.96,0.03
"SPO1858",0.19,0.19
"SPO1859",0.32,0.32
"SPO1860",0.99,0.02
"SPO1861",0.9,0.07
"SPO1862",0.98,0.04
"SPO1863",0.69,0.09
"SPO1865",1.25,0.12
"SPO1866",1.09,0.02
"SPO1868",0.1,0.1
"SPO1869",0.51,0.31
"SPO1870",0.5,0.05
"SPO1871",1.02,0.03
"SPO1873",1.08,0
"SPO1874",1.03,0.01
"SPO1875",1.05,0.04
"SPO1876",1.06,0.02
"SPO1878",0.81,0.27
"SPO1879",0.6,0.32
"SPO1882",1.05,0.09
"SPO1883",0.93,0.02
"SPO1884",0.14,0.11
"SPO1885",0.8,0.17
"SPO1886",1.06,0.06
"SPO1887",0.26,0.19
"SPO1888",0.2,0.2
"SPO1889",0.58,0.06
"SPO1890",0.35,0.2
"SPO1891",0.77,0.19
"SPO1893",1.04,0.06
"SPO1897",1.11,0.07
"SPO1898",1.04,0.05
"SPO1900",0.86,0.1
"SPO1901",1.1,0.07
"SPO1902",1.2,0.07
"SPO1903",0.7,0.23
"SPO1905",0.98,0.05
"SPO1906",1.08,0.09
"SPO1907",1.04,0.03
"SPO1908",1.02,0.02
"SPO1909",0.94,0.04
"SPO1911",0.91,0.08
"SPO1912",1.03,0.05
"SPO1913",0.92,0.05
"SPO1914",0.96,0.03
"SPO1916",1.01,0.03
"SPO1917",0.95,0.06
"SPO1918",0.95,0.07
"SPO1919",1.03,0.05
"SPO1920",0.93,0.11
"SPO1921",0.77,0.17
"SPO1922",1.02,0.02
"SPO1923",1.1,0.02
"SPO1925",1.02,0.02
"SPO1926",1.02,0
"SPO1927",1.04,0.01
"SPO1928",1.06,0.02
"SPO1929",1.04,0.04
"SPO1931",0.97,0.08
"SPO1932",1.06,0.02
"SPO1933",1.06,0.07
"SPO1934",1.04,0.05
"SPO1935",0.96,0.02
"SPO1936",1.03,0.05
"SPO1937",1,0.05
"SPO1938",0.94,0.02
"SPO1939",1.03,0.03
"SPO1940",1,0.06
"SPO1941",1.08,0.01
"SPO1943",0.94,0.13
"SPO1944",1.01,0.08
"SPO1946",1.02,0.04
"SPO1947",1.01,0.03
"SPO1948",1.04,0.02
"SPO1949",1.06,0.03
"SPO1950",1.01,0.03
"SPO1951",1.04,0.03
"SPO1952",0.88,0.13
"SPO1953",0.94,0.2
"SPO1954",1.08,0.11
"SPO1955",0.99,0.12
"SPO1956",0.94,0.04
"SPO1957",0.98,0.05
"SPO1958",0.75,0.26
"SPO1959",1.04,0.06
"SPO1960",1,0.04
"SPO1961",0.88,0.12
"SPO1962",0.93,0.11
"SPO1963",1,0.06
"SPO1964",0.92,0.03
"SPO1966",1.18,0.26
"SPO1967",1,0.09
"SPO1969",0.88,0.04
"SPO1970",1.05,0.07
"SPO1971",0.62,0.15
"SPO1972",0.98,0.12
"SPO1973",0,0
"SPO1974",0.98,0.03
"SPO1975",0.76,0.28
"SPO1977",0.95,0.05
"SPO1978",0.93,0.03
"SPO1982",0.83,0.12
"SPO1983",0.97,0.04
"SPO1984",0.92,0.01
"SPO1985",0.96,0.08
"SPO1986",0.81,0.11
"SPO1987",1.1,0.03
"SPO1988",1.04,0.03
"SPO1991",0.96,0.04
"SPO1992",0.94,0.08
"SPO1994",1.06,0.13
"SPO1995",0.94,0.04
"SPO1996",0.94,0.03
"SPO1997",0.94,0.04
"SPO1998",1.02,0.04
"SPO1999",1,0.02
"SPO2000",0.85,0.24
"SPO2001",0.9,0.08
"SPO2002",1.07,0.04
"SPO2003",0.96,0.06
"SPO2004",1.02,0.05
"SPO2005",0.75,0.26
"SPO2006",0.89,0.06
"SPO2007",0.98,0.06
"SPO2008",0.48,0.48
"SPO2009",0.6,0.21
"SPO2010",0.98,0.06
"SPO2013",0.92,0.04
"SPO2015",0.13,0.13
"SPO2016",1.06,0.1
"SPO2021",0,NA
"SPO2023",0,NA
"SPO2024",0,NA
"SPO2025",0.68,0.26
"SPO2028",1.07,0.01
"SPO2029",1.06,0.02
"SPO2030",1.09,0.04
"SPO2031",0.98,0.05
"SPO2032",1.05,0.08
"SPO2034",0.78,0.05
"SPO2035",0.73,0.36
"SPO2036",0.92,0.03
"SPO2037",1.05,0.01
"SPO2038",1.11,0.06
"SPO2039",0.44,0.26
"SPO2040",0.94,0.02
"SPO2041",0.28,0.04
"SPO2042",0.88,0.01
"SPO2044",0.96,0.03
"SPO2045",1.01,0
"SPO2046",0.32,0.19
"SPO2047",0,0
"SPO2048",0.97,0.07
"SPO2049",0.92,0.01
"SPO2050",0.88,0.11
"SPO2052",0.98,0.04
"SPO2053",1.09,0.03
"SPO2055",1.04,0.04
"SPO2057",1,0.06
"SPO2058",0.98,0.04
"SPO2059",0.9,0.05
"SPO2060",1.02,0.06
"SPO2061",1.12,0.07
"SPO2062",0.96,0.02
"SPO2063",1.05,0.04
"SPO2064",1.03,0.04
"SPO2065",1.02,0.02
"SPO2066",0.34,0.21
"SPO2067",1.09,0.05
"SPO2068",0.99,0.04
"SPO2069",1.06,0.04
"SPO2070",1.02,0.06
"SPO2071",1.05,0.02
"SPO2072",0.97,0.05
"SPO2073",1.08,0.04
"SPO2074",0.97,0.02
"SPO2075",1.07,0.03
"SPO2077",1.06,0.16
"SPO2079",0.99,0.06
"SPO2080",1.02,0.03
"SPO2081",0.75,0.04
"SPO2082",0,NA
"SPO2084",1.04,0.02
"SPO2086",0.8,0.06
"SPO2087",0.18,0.13
"SPO2088",0.09,0.09
"SPO2089",0.58,0.13
"SPO2091",1.03,0.02
"SPO2092",1.14,0.17
"SPO2093",1.02,0.11
"SPO2094",0.82,0.08
"SPO2095",1,0.11
"SPO2096",0.9,NA
"SPO2097",1.02,0.04
"SPO2098",1.05,0.08
"SPO2099",1,0.03
"SPO2100",1,0.04
"SPO2101",0.96,0.04
"SPO2103",1.06,0.02
"SPO2104",0.95,0.03
"SPO2105",0.93,0.05
"SPO2106",1.02,0.02
"SPO2107",1.03,0.04
"SPO2108",1.06,0.02
"SPO2110",1.06,0.09
"SPO2111",0.94,0.17
"SPO2112",0.73,0.26
"SPO2116",0.94,0.04
"SPO2117",0.81,0.09
"SPO2118",1.04,0.03
"SPO2119",1,0.02
"SPO2120",1.06,0.03
"SPO2121",0.98,0.03
"SPO2122",1.06,0.02
"SPO2123",1.02,0.06
"SPO2124",1.06,0.12
"SPO2125",1.07,0.15
"SPO2127",0.86,0.08
"SPO2128",0.95,0.07
"SPO2129",0.6,0.1
"SPO2130",1.02,0.02
"SPO2132",1,0.03
"SPO2133",1.03,0.05
"SPO2134",0.95,0.03
"SPO2135",0.97,0.09
"SPO2136",1.04,0.01
"SPO2137",0.81,0.05
"SPO2139",1.08,0.04
"SPO2140",1.03,0.03
"SPO2142",0.97,0.08
"SPO2143",0.98,0.03
"SPO2144",0.97,0.02
"SPO2145",0.46,0.1
"SPO2146",0.18,0.11
"SPO2147",0.92,0.02
"SPO2148",1.04,0.02
"SPO2149",0,0
"SPO2150",0.04,0.04
"SPO2151",0.16,0.16
"SPO2152",0.78,0.05
"SPO2153",0.82,0.04
"SPO2155",0.88,0.03
"SPO2156",1,NA
"SPO2157",0,NA
"SPO2158",1.03,0.05
"SPO2159",1.06,0.03
"SPO2160",0,0
"SPO2161",1.03,0.02
"SPO2163",1.09,0.18
"SPO2164",1.01,0.04
"SPO2166",1.05,0.04
"SPO2167",0.96,0.03
"SPO2168",0.49,0.11
"SPO2169",0.15,0.15
"SPO2170",0.79,0.08
"SPO2171",1.09,0.03
"SPO2173",0.35,0.26
"SPO2174",0.86,0.29
"SPO2176",0.98,0.02
"SPO2177",1.09,0.08
"SPO2178",0.97,0.09
"SPO2180",1.04,0.02
"SPO2182",0.99,0.08
"SPO2183",1.08,0.06
"SPO2184",0.94,0.03
"SPO2185",0.93,0.04
"SPO2186",1.01,0.03
"SPO2187",1,0.03
"SPO2188",0.8,0.08
"SPO2189",0.94,0.05
"SPO2190",1.06,NA
"SPO2191",0.94,0.02
"SPO2192",1.02,0.08
"SPO2192a",0.96,0.05
"SPO2193",1.01,0.02
"SPO2194",0.9,0.04
"SPO2195",0.9,0.06
"SPO2196",1.15,0.07
"SPO2197",0.96,0.04
"SPO2198",0.71,0.1
"SPO2201",0.47,0.47
"SPO2202",0.99,0.02
"SPO2203",1.02,0.02
"SPO2204",0,0
"SPO2205",0.98,0.04
"SPO2206",0.98,0.08
"SPO2207",0.9,0.04
"SPO2208",0.95,0.03
"SPO2209",1,0.04
"SPO2210",0.98,0
"SPO2211",1.02,0.02
"SPO2212",0.99,0.06
"SPO2213",1.04,0.04
"SPO2213a",0.96,0.02
"SPO2214",0.99,0.05
"SPO2215",0.88,0.05
"SPO2218",1.06,0.02
"SPO2219",0.92,0.08
"SPO2220",0.94,0.03
